V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_2,HI2_3,HI3_3,HI4_5,HI5_5,HI6_6,HI7_1,HI8_3,VI1_4,VI2_5,VI3_6,VI4_6,VI5_7,VI6_8,VI7_2,VI8_1,HC1_3,HC2_4,HC3_6,HC4_6,HC5_6,HC6_6,HC7_7,HC8_6,VC1_7,VC2_7,VC3_7,VC4_7,VC5_7,VC6_6,VC7_7,VC8_7,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_14,PARH4_7,PARH4_9,PARH4_11,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2arZH1Ohwi3UZbX,Default Response Set,Anonymous,,,117.241.102.169,0,18/06/2016 11:59,18/06/2016 12:49,1,1,1,0,0,266.68,0,1,,,,,,,0,1,13.161,13.161,18.677,1,1,9,1,i have contributed 0 rs. bcz it is personally beneficial for me / ,1,8,8,8,9,8,8,7,8,6,2,7,8,5,7,4,6,7,7,9,8,2,9,4,5,5,1,6,2,8,6,9,9,5,1,10,0,0,1,4,4,1,2,1,2,it is trying to show the decision making capacity of human being through close to proper way,no,7,1,7,1,76,2,karwi (chitrakoot) India ,1,25.44999695,81.8500061,-1
R_2bUGTwlkGqPoUnF,Default Response Set,Anonymous,,,14.139.244.242,0,12/4/2016 12:43,12/4/2016 13:07,1,1,1,0,0,137.484,0,1,30,1,8.347,8.347,9.703,1,,,,,,,1,4,1,[Translated] Contributed to help my partners but also tried to minimize my loss. This total amount was about Rs. 27.,1,9,8,8,8,6,9,8,7,2,9,6,6,6,6,7,8,7,7,7,8,5,8,4,7,2,2,7,5,3,4,9,8,1,0,2,0,3,7,7,4,3,3,3,2,[Translated] This experiment was in reference to the feeling of mutual cooperation and it showed that to what extent a person can go to help the group.,[Translated] No,1,7,2,6,65,1,[Translated] Allahabad,9,25.44999695,81.8500061,-1
R_2bUzuMyw1dAFxCg,Default Response Set,Anonymous,,,117.241.102.21,0,19/06/2016 14:29,19/06/2016 15:18,1,1,1,0,0,187.433,0,1,,,,,,,0,1,14.639,23.33,34.233,2,1,1,1,"[Translated] I made this contribution because I don't want to share money, I don't believe all this.",1,6,8,3,8,7,6,3,3,4,6,3,2,3,1,7,6,6,3,8,6,2,9,7,7,6,6,9,8,8,4,9,7,3,0,0,0,0,4,6,4,3,3,1,1,"[Translated] In this we learnt that there was a social life, events in that, we learnt about daily life.",[Translated] No,1,3,3,3,77,1,allahabad,0,25.44999695,81.8500061,-1
R_2cd6NHGSy23FCF0,Default Response Set,Anonymous,,,14.139.244.242,0,18/05/2016 10:12,18/05/2016 10:44,1,1,1,0,0,197.454,0,1,50,1,10.418,157.488,158.43,7,,,,,,,1,8,6,I have chosen this amount because i saved some amount for myself  and more proportion of money  for the group,1,9,9,8,9,9,6,7,9,2,9,4,8,7,8,5,7,8,5,7,8,5,8,3,7,6,2,7,8,3,5,9,5,2,0,0,0,1,5,6,4,3,2,3,2,this experiment was conducted to demonstrate the values of trust of people on each other in a society .,no / ,5,2,1,1,79,1,"Allahabad,INDIA",1,25.44999695,81.8500061,-1
R_2CeUDxB80fC1aNU,Default Response Set,Anonymous,,,14.139.244.242,0,2/5/2016 12:23,2/5/2016 13:28,1,1,1,0,0,257.872,0,1,,,,,,,70,1,4.796,4.796,26.444,1,1,2,7,The reason i chose the previous ones because i did not did't know that we will be paid for this experiment before coming here.,1,6,2,8,5,8,7,7,8,6,4,6,5,6,4,6,4,6,7,8,5,1,7,1,4,3,4,8,4,3,2,9,9,1,0,1,0,0,2,6,4,3,3,1,2,Maybe this experiment is trying to find out one's opinion about how much trust they have on others with the help of different scales.,no,7,4,5,5,76,1,"Allahabad,india",2,25.44999695,81.8500061,-1
R_2CJ9E1gY8G3kLoR,Default Response Set,Anonymous,,,14.139.244.242,0,28/05/2016 11:33,28/05/2016 12:01,1,1,1,142.491,142.491,155.057,1,1,26,1,13.412,13.412,19.392,1,,,,,,,1,4,4,[Translated] Contribution has been made considering that everyone gets equal amount and no one faces loss in their business and everyoneÍs business runs smoothly.,1,7,5,5,4,6,4,6,6,5,5,5,6,4,5,6,6,5,7,4,6,5,4,3,7,5,6,6,6,6,5,7,2,3,0,0,4,0,5,6,5,3,3,3,2,"[Translated] Attempt has been made to study that what vices or virtues are there in society, peopleÍs mentality, what kind of thinking do people of the society have, this also has been studied.",not,5,4,5,4,74,1,amethi,3,25.44999695,81.8500061,-1
R_2CmojwWBcbHdA0d,Default Response Set,Anonymous,,,14.139.244.242,0,7/4/2016 12:35,7/4/2016 13:14,1,1,1,0,0,129.555,0,1,33,1,11.355,11.355,66.475,1,,,,,,,1,7,3,because it is not so risky amount which i can lose.,1,3,8,7,9,8,9,8,6,8,5,9,7,5,9,9,6,5,5,8,7,7,9,7,9,6,8,4,5,3,6,9,8,3,0,0,0,0,7,5,5,3,2,1,2,this study is done to show the decisions taken in a group and how each individual thinking is match with others.,no,6,2,3,3,76,2,allahabad,4,25.44999695,81.8500061,-1
R_2DLFU4AUYcb2Gui,Default Response Set,Anonymous,,,14.139.244.242,0,7/4/2016 13:08,7/4/2016 13:50,1,1,1,0,0,60.296,0,1,80,1,8.372,8.372,10.504,1,,,,,,,1,9,1, if everybody donates equally than everybody would get equal and more amount. and if  I will not donate any amount then i will get more than others. / ,1,7,7,9,7,8,9,7,9,4,9,4,7,1,9,9,9,7,9,8,9,8,9,1,7,9,7,3,9,9,6,9,9,1,0,0,0,0,5,2,5,3,2,1,2,it was checking our decision making power. and we stand on our decision or not... / ,no,4,6,4,6,77,2,"Agra, UP",1,25.44999695,81.8500061,-1
R_2dSb8yKVewssQVU,Default Response Set,Anonymous,,,14.139.244.242,0,20/05/2016 11:15,20/05/2016 11:37,1,1,1,0,0,2.371,0,1,10,1,8.808,34.758,36.767,3,,,,,,,1,2,2,[Translated] I think that less amount of contribution will take people to higher levels. ,1,9,2,7,1,9,7,9,2,2,8,1,7,8,9,9,1,9,8,9,9,8,9,1,1,8,8,8,8,8,3,9,9,4,0,0,0,0,2,6,5,2,1,3,2,[Translated] I think this is a study about things of daily life of ordinary people.,[Translated] No,7,5,4,4,76,1,allahabd,3,25.44999695,81.8500061,-1
R_2e2VnuYkM3plFGk,Default Response Set,Anonymous,,,14.139.244.242,0,26/05/2016 12:03,26/05/2016 12:29,1,1,1,0,0,129.641,0,1,,,,,,,15,1,9.757,29.003,31.241,2,1,9,1,indivisiual benifit,1,9,9,8,9,8,9,2,8,2,9,4,8,6,8,8,7,7,8,2,7,8,8,7,9,8,7,6,6,2,5,9,9,1,0,0,0,0,5,6,4,1,2,3,2,"in this exprement,i think the question show your decision making toward  society ,friend , family ..etc / ",none,1,3,2,7,69,1,"pithoragarh,,allahabad",0,25.44999695,81.8500061,-1
R_2EbOeCWqBXSmsTH,Default Response Set,Anonymous,,,14.139.244.242,0,18/05/2016 10:14,18/05/2016 10:42,1,1,1,0,0,433.703,0,1,0,1,7.338,7.338,12.287,1,,,,,,,1,9,1,more earn,1,9,1,1,9,9,9,9,9,1,9,1,5,5,9,9,9,9,9,1,9,9,9,9,9,5,9,1,5,9,1,9,9,1,0,0,0,0,1,8,5,1,2,1,2,knowledge about your society     by mock test,no,1,7,1,7,75,1,allahabad,2,25.44999695,81.8500061,-1
R_2fIqyUfAmYCbVNm,Default Response Set,Anonymous,,,14.139.244.242,0,18/04/2016 14:58,18/04/2016 15:24,1,1,1,207.728,207.728,215.081,1,1,,,,,,,32,1,13.274,13.274,16.745,1,1,5,3,for more personal benefit,1,5,8,8,8,3,7,6,4,6,8,6,8,3,7,7,7,4,7,9,7,8,9,6,8,4,5,7,3,7,4,8,8,1,1,1,0,1,3,5,4,3,1,1,2,it seems like this experiment is designed to study the sharing and cooperative behavior of participants. / ,No.,3,7,2,6,75,1,Singrauli (India),16,25.44999695,81.8500061,-1
R_2PhznOdTFyKFYd4,Default Response Set,Anonymous,,,14.139.244.242,0,6/5/2016 13:18,6/5/2016 14:00,1,1,1,0,0,105.827,0,1,,,,,,,0,1,10.915,16.129,18.758,2,1,9,1,[Translated] So that I and my group can benefit more,1,6,9,8,9,9,5,9,7,9,9,9,9,9,9,9,3,9,9,9,9,2,9,9,2,3,5,3,5,1,9,9,9,5,0,0,0,0,2,5,5,1,3,3,2,[Translated] People's social thinking is being observed.,[Translated] No,6,1,3,2,71,1,up( india),3,25.44999695,81.8500061,-1
R_2pX14P2FsuMqVff,Default Response Set,Anonymous,,,14.139.244.242,0,28/05/2016 11:34,28/05/2016 12:11,1,1,1,0,0,247.432,0,1,,,,,,,80,1,31.053,31.053,60.788,1,1,1,1,i finally participated 80 rupees because according to me social project is more important in comparision to individual .,1,8,1,9,9,6,8,8,8,8,9,9,9,7,9,9,1,9,8,9,9,8,9,8,3,7,5,9,7,3,7,9,9,5,0,0,0,0,3,4,5,3,3,1,2,this study is tring to show that how we adopt the situation in our circumstances .,no,1,7,1,7,77,1,amethi,2,25.44999695,81.8500061,-1
R_2q4zdWji7BRrQtU,Default Response Set,Anonymous,,,14.139.244.242,0,18/04/2016 14:58,18/04/2016 15:30,1,1,1,0,0,122.209,0,1,16,1,9.762,9.762,22.684,1,,,,,,,1,5,4,I am putting Rs.30 because my friends have also contributed so that we donÍt face any losses later that is why I have put this amount.,1,8,5,7,8,3,7,8,8,6,7,7,7,2,6,8,5,6,8,8,7,2,8,7,6,8,8,5,8,4,7,8,8,2,0,3,0,1,5,5,5,1,1,1,2,[Translated] According to me this experiment tried to tell that how should people make social relations and to keep harmony with what kind of people.,[Translated] No,5,2,4,5,75,1,Allahabad,7,25.44999695,81.8500061,-1
R_2qFaztlSbvchEod,Default Response Set,Anonymous,,,14.139.244.242,0,2/5/2016 12:49,2/5/2016 13:52,1,1,1,0,0,3.258,0,1,,,,,,,0,1,5.531,26.329,29.784,6,1,1,1,"[Translated] If we contribute money then it will be distributed in groups and individuals will get less money and by not contributing each person and group members will  get less money, thus in a way contributing is worthless.",1,9,9,9,7,1,9,8,9,6,5,7,6,5,8,6,9,5,6,8,9,4,9,5,1,9,5,9,5,6,7,9,9,1,1,1,0,1,1,9,4,2,3,1,2,[Translated] With the help of this study our personality is being explored. In this way it is being shown through this study that how we behave in our personal life and what thinking do we have towards others.,[Translated] No,1,7,1,7,76,2,allahabad,5,25.44999695,81.8500061,-1
R_2QiJqLsYCNBNLzr,Default Response Set,Anonymous,,,14.139.244.242,0,31/03/2016 12:14,31/03/2016 12:39,1,1,1,0,0,122.054,0,1,,,,,,,40,1,37.015,37.015,39.005,1,1,5,2,"because i want to stay with my fifty percent of amount for upcoming process,so i choose to invest 40 rs in the group",1,8,9,9,9,7,9,7,9,2,8,6,2,2,8,8,6,8,7,9,9,8,8,5,7,8,2,8,6,6,6,9,9,1,0,10,1,0,1,5,5,2,3,1,2,"In this experiment the main focus was on individual personality traits and how they make adjustments in their society in any situations,including family.",NO,4,4,2,2,70,2,"India ,Allahabad",6,25.44999695,81.8500061,-1
R_2QLhMikNlBn29Qf,Default Response Set,Anonymous,,,14.139.244.242,0,20/05/2016 11:12,20/05/2016 11:50,1,1,1,0,0,102.495,0,1,,,,,,,10,1,11.787,20.712,23.499,6,1,1,1,i think that this game has a hiden speciality..but there is no special reason behind my contribution...only an experiment in experiment at particuller level.,1,4,4,3,7,2,4,5,3,1,5,1,4,1,4,4,3,7,6,8,6,5,8,7,7,6,5,5,5,4,5,9,8,1,0,0,0,0,5,6,1,3,1,3,2,an experiment about key factors of social deconstruction /  ,[Translated] No,3,4,3,4,73,1,jaunpur,3,25.44999695,81.8500061,-1
R_2QPwrTmY9fqNPOF,Default Response Set,Anonymous,,,14.139.244.242,0,31/03/2016 12:12,31/03/2016 12:37,1,1,1,0,0,153.44,0,1,,,,,,,15,1,22.545,22.545,26.279,1,1,7,2,i have contributed the previously mentioned sum of rs 10 keeping rs 70 with me so that after such contribution i am left with amount which i can also contribute in near future in case any of my group members need them.,1,9,1,8,8,8,6,6,6,2,9,2,6,6,3,6,6,8,9,9,7,6,9,7,6,6,3,9,6,5,5,9,9,1,0,0,0,1,1,4,5,2,1,1,2,this practice shows the kind of interaction i have with my fellows mates which also shows the kind of person i m ie my personality specifying my priorities in life and mindset. / ,no doubts,5,3,5,3,71,2,gurgaon,3,25.44999695,81.8500061,-1
R_2rYjhVmnJS50Fsf,Default Response Set,Anonymous,,,14.139.244.242,0,7/4/2016 12:58,7/4/2016 13:39,1,1,1,0,0,139.134,0,1,80,1,11.34,14.572,16.975,2,,,,,,,1,9,1,"because if we  all are donate total money , so we can earn minimum 160 rupees",1,8,1,9,8,6,9,9,8,6,7,6,8,6,9,8,6,8,8,1,8,7,8,7,8,6,3,9,7,8,2,9,9,2,1,3,0,1,2,10,5,1,3,1,2,"[Translated] In this experiment, the decision making ability of people was being studied. It was also being seen how much importance people give to themselves and how much do you think about yourself and about others. ",[Translated] I have this doubt that what has been said about contribution is only to check my level of contribution.,2,6,4,6,75,2,[Translated] Unchahar Raibarelli (U.P.),0,25.44999695,81.8500061,-1
R_2Sc0WrLWuZumwq4,Default Response Set,Anonymous,,,14.139.244.242,0,4/5/2016 15:34,4/5/2016 16:06,1,1,1,0,0,64.41,0,1,80,1,184.956,189.455,195.634,2,,,,,,,1,9,9,it will give more amount to us,1,9,9,8,9,8,9,9,8,2,9,2,8,8,9,9,2,8,9,9,8,8,9,2,5,7,7,7,7,9,7,9,9,1,8,4,0,1,8,9,5,2,3,1,2,"people are trustworthy or not , by contributing money",no,2,2,2,6,77,2,allahabad,0,25.44999695,81.8500061,-1
R_2SjZVSQwkzDOgWR,Default Response Set,Anonymous,,,14.139.244.242,0,12/4/2016 12:43,12/4/2016 13:10,1,1,1,0,0,214.958,0,1,,,,,,,80,1,8.486,11.433,12.39,3,1,9,1,"assuming that all the other group members donated equally, i donated in similar pattern to extract equal benefits and not profit by keeping it to myself!",1,8,9,9,9,5,8,8,7,4,8,3,5,3,6,6,6,9,8,9,9,9,9,7,7,7,7,5,7,9,7,9,9,1,0,10,0,1,5,8,5,2,3,3,2,I believe here every participant's idea of group dynamics is being studied even in situations where they are less aware of the other members of their group. This has a lot to do with people's judgement skills when facing social activities alone.,NO,5,3,5,3,68,2,"Allahabad, India",5,25.44999695,81.8500061,-1
R_2t3BXJtRRd9Rmfj,Default Response Set,Anonymous,,,117.241.102.21,0,19/06/2016 14:32,19/06/2016 15:14,1,1,1,0,0,368.098,0,1,0,1,25.645,61.949,81.507,5,,,,,,,1,1,1,BENIFIT OF GROUP / ,1,2,9,1,9,8,9,9,9,1,2,2,7,2,9,8,4,9,9,9,9,9,9,9,7,9,1,9,9,9,3,9,9,2,0,0,0,0,5,5,5,3,2,1,2,WORKING WITH ALL GROUP MEMBER,NO,1,7,1,7,79,1,U.P GONDA,1,25.44999695,81.8500061,-1
R_2t4m4rQ63yLYK03,Default Response Set,Anonymous,,,14.139.244.242,0,16/04/2016 14:18,16/04/2016 14:53,1,1,1,0,0,220.961,0,1,80,1,4.888,4.888,5.811,1,,,,,,,1,9,1,"Since by contributing Rs. 80 the group will benefit Rs. 640, whereas by contributing the minimum amount i.e. Rs. 0 the group would have earned only Rs. 560. Therefore I decided to contribute the whole amount i.e. Rs. 80, so that the group as a whole benefits the most.",1,9,7,8,8,5,9,8,7,6,7,7,3,2,7,7,4,8,8,8,8,5,8,7,8,8,7,6,7,8,6,9,9,2,1,1,0,1,2,5,5,2,1,3,2,The purpose of the experiment could be studying whether individuals participating in a group activity prefer there own benefit or want the group to benefit as a whole.  / This can be seen/observed in terms of the amount that they have given up in the process/experiment.,"There was no such group [of 4 people] of which you were a part, as told by the experimenter.",6,2,1,1,74,2,"Allahabad, India",6,25.44999695,81.8500061,-1
R_2TC2Xq9KGpa0VUW,Default Response Set,Anonymous,,,14.139.244.242,0,16/04/2016 14:20,16/04/2016 14:54,1,1,1,0,0,224.716,0,1,50,1,10.281,37.643,39.574,3,,,,,,,1,5,2,"because if I pay more than 50 or near 80, then I lacks the benefit. and if less than 40 or near about 50 and other members of my group also make the same thing, all participants in the group would lose the benefit.. therefore I have chosen to contribute 50 rupees for the project so that If others have paid more than me, I would be able to make money and if they have paid less than 50 rupees, I have not to suffer with this lose too much.",1,6,7,5,8,4,7,8,8,8,8,7,9,9,9,9,4,8,8,8,9,8,9,7,7,5,6,8,8,8,7,9,9,1,0,0,1,0,5,6,5,3,1,3,2,"I think this was an experiment of group decision-making and cooperation..and it tried to show how we cooperate in the group and how much every member is concerned for the others, even if they were unknown to each other.",no..,5,5,2,2,76,1,allahabad,12,25.44999695,81.8500061,-1
R_2U440NtFHHP597C,Default Response Set,Anonymous,,,14.139.244.242,0,7/4/2016 13:51,7/4/2016 14:11,1,1,1,0,0,1.91,0,1,,,,,,,64,1,1.827,1.827,3.308,1,1,7,7,[Translated] The amount that I have contributed should benefit me as well as my group and even if there is loss both of us lose.,1,7,3,7,7,4,7,8,5,5,7,5,7,6,7,7,7,7,8,8,7,7,7,7,6,8,8,8,5,8,6,9,9,1,1,1,0,1,2,2,4,3,3,1,2,[Translated] This experiment was trying to show that how do we make right decisions with our participant group and in a social form it tried to show that what kind of people live in our society. This study was trying to show us from a social and economic point of view.,[Translated] No,2,2,2,2,78,2,allahabad india,1,25.44999695,81.8500061,-1
R_2usQTwJV70BOCSa,Default Response Set,Anonymous,,,14.139.244.242,0,26/05/2016 12:01,26/05/2016 12:39,1,1,1,0,0,164.23,0,1,,,,,,,0,1,9.604,11.145,25.192,2,1,1,1,"I feel that the other member of the group have contributed much to our group, so i choose this amount.",1,8,9,9,7,5,8,8,7,6,7,5,5,5,8,6,3,8,6,8,9,5,7,7,6,8,6,8,6,8,9,9,9,1,1,1,0,0,3,4,5,3,3,1,2,this experiment was trying to show our capabilities about taking decisions.,no,3,3,2,2,77,2,Allahabad U.P. India,1,25.44999695,81.8500061,-1
R_2vfc2DSXOWumZlU,Default Response Set,Anonymous,,,14.139.244.242,0,22/04/2016 13:32,22/04/2016 14:12,1,1,1,0,0,298.383,0,1,,,,,,,80,1,37.768,43.962,46.648,3,1,9,1,[Translated] Contribution of Rs. 80 will give everyone Rs. 120 and contribution of Rs.0 will give everyone Rs.200 and in long term it will be beneficial to contribute rather than not contribute.,1,7,9,9,9,2,7,6,4,9,9,3,9,1,8,6,9,8,8,9,8,1,9,9,9,9,6,6,7,1,5,9,9,1,0,0,0,0,3,6,1,3,3,1,2,[Translated] Differences in decision can be seen according to the situation in this (study) and choice of number that what you choose on a scale.,[Translated] No,1,2,3,7,78,1,"Allahabad,India me jada tar",0,25.44999695,81.8500061,-1
R_2w13HjrJHtxqVsy,Default Response Set,Anonymous,,,14.139.244.242,0,18/05/2016 10:12,18/05/2016 10:33,1,1,1,0,0,83.974,0,1,,,,,,,80,1,32.669,32.669,34.591,1,1,9,9,because if i donate rs. 80 i will get maximum 120 rupees it will be faitfull to my patner and beneficial for me,1,6,2,6,8,4,8,7,4,2,7,4,4,4,5,9,4,7,8,8,8,6,7,5,3,3,4,3,3,6,7,9,8,2,1,1,0,0,7,7,5,1,3,3,2,according to me it is about our behaviour that about how we believe on others and how they are going to help us,no,4,5,3,4,74,1,Allahabad,2,25.44999695,81.8500061,-1
R_2w5iYnpzbMBFqU3,Default Response Set,Anonymous,,,14.139.244.242,0,28/05/2016 11:36,28/05/2016 11:55,1,1,1,0,0,100.817,0,1,,,,,,,80,1,8.533,21.145,21.947,12,1,9,9,we are all earn equal rupees so i have choose,1,4,6,8,9,4,7,7,5,2,6,2,8,6,9,4,4,2,8,8,8,5,2,6,4,8,8,5,7,2,4,1,2,3,0,0,0,0,2,3,4,1,1,3,2,its was a study of human bheaviour in which how he thinks about our perception,no,2,1,1,6,73,1,etawah then allhabad,3,25.44999695,81.8500061,-1
R_2wHs0kAclS9ipDm,Default Response Set,Anonymous,,,14.139.244.242,0,24/05/2016 14:41,24/05/2016 15:26,1,1,1,0,0,39.71,0,1,32,1,11.717,52.431,55.864,8,,,,,,,1,9,9,50,1,9,1,9,9,9,9,9,1,9,9,1,1,1,9,1,9,9,9,9,9,9,9,1,9,1,1,9,9,1,1,9,9,3,0,0,0,0,1,1,4,1,1,3,2,good,no,1,5,4,6,76,1,allahabad,5,25.44999695,81.8500061,-1
R_2wRed2FlMusBYOF,Default Response Set,Anonymous,,,14.139.244.242,0,26/05/2016 12:05,26/05/2016 12:47,1,1,1,0,0,149.178,0,1,72,1,23.31,81.31,87.358,7,,,,,,,1,9,5,i contrivbute  this amount i lick in thin do his this fifty ,1,1,1,3,9,1,1,1,1,1,1,9,5,1,9,9,9,9,9,9,5,1,9,9,1,9,1,4,9,9,1,9,1,3,0,0,0,0,4,3,4,3,1,1,1,I am this time best time to the resfectful,no,7,7,1,7,70,1,jaunpur,1,25.44999695,81.8500061,-1
R_2XbQzVmPXVTjDnp,Default Response Set,Anonymous,,,117.241.103.84,0,18/06/2016 12:01,18/06/2016 12:56,1,1,1,0,0,299.893,0,1,80,1,48.015,48.015,49.226,1,,,,,,,1,7,9,more profit,1,9,1,9,9,6,9,9,7,2,9,2,9,7,8,8,8,9,9,9,9,7,9,9,7,7,3,9,8,9,6,9,9,3,7,1,3,0,2,5,5,2,3,1,2,this is show that what is thing to other and what thing yourself. ,no,5,1,3,1,73,1,ALLAHABAD,2,25.44999695,81.8500061,-1
R_2XgF3q5lUXNltxI,Default Response Set,Anonymous,,,117.241.102.167,0,19/06/2016 10:47,19/06/2016 12:05,1,1,1,0,0,120.111,0,1,,,,,,,48,1,3.474,28.79,30.867,7,1,5,1,i just opted it for win win.,1,8,8,8,8,7,6,8,5,2,6,1,8,2,5,5,4,7,6,8,8,8,9,7,7,6,6,7,5,8,3,9,9,3,0,1,0,2,5,8,5,3,3,3,1,study was in framework of competitive -cooperative decision making. study design and plan is quite good. study has its experimental realism.,there is no such group.,6,2,4,2,68,1,"Gorakhapur, U.P., India",0,25.44999695,81.8500061,-1
R_2Y36VlvLKa4UCte,Default Response Set,Anonymous,,,14.139.244.242,0,7/4/2016 12:58,7/4/2016 13:35,1,1,1,107.197,107.197,180.77,1,1,,,,,,,31,1,83.117,97.966,101.123,4,1,2,1,[Translated] so that my team can profit from this much of contribution.,1,7,1,8,8,4,9,9,8,3,8,7,7,6,7,7,5,8,5,8,9,6,9,7,5,9,4,8,3,4,7,9,8,3,2,1,0,0,1,5,5,3,2,1,2,[Translated] In this study attempt has been made to show our thinking and mentality and how much do we trust others.,[Translated] No,2,4,1,2,77,2,[Translated] Chitrakoot,1,25.44999695,81.8500061,-1
R_2YG8rRYDvzKUtL6,Default Response Set,Anonymous,,,14.139.244.242,0,9/4/2016 14:31,9/4/2016 15:06,1,1,1,0,0,177.164,0,1,40,1,9.229,9.229,19.556,1,,,,,,,1,5,5,[Translated] I can't contribute all the money so I contributed half of it.,1,8,9,9,8,3,9,8,9,6,4,6,7,9,9,9,8,8,8,9,9,8,9,8,2,9,7,8,6,8,3,9,9,2,1,1,0,0,1,2,5,3,2,1,2,[Translated] This study was trying to show that how do we make decisions through questions associated with our daily life.,[Translated] No,7,7,7,7,76,2,0,2,25.44999695,81.8500061,-1
R_2yqHY12YakRqxix,Default Response Set,Anonymous,,,14.139.244.242,0,4/4/2016 11:45,4/4/2016 12:28,1,1,1,0,0,100.919,0,1,,,,,,,80,1,56.545,72.38,75.143,2,1,9,9,[Translated] I have contributed Rs. 80 for the benefit of my group.,1,5,2,3,8,1,7,7,3,1,5,5,3,5,9,5,5,9,7,7,5,9,9,7,3,5,2,9,7,5,3,9,9,1,0,0,0,0,7,6,5,3,3,3,2,[Translated] In this it has been attempted to show about people's mind.,[Translated] No,1,1,1,1,77,1,Allahabad,0,25.44999695,81.8500061,-1
R_2YVpGgnRdiqXgYH,Default Response Set,Anonymous,,,14.139.244.242,0,24/05/2016 14:55,24/05/2016 15:42,1,1,1,0,0,260.322,0,1,50,1,12.433,57.33,59.523,4,,,,,,,1,4,5,benifit for me and my group,1,8,8,8,9,8,7,9,9,1,9,1,9,8,9,9,1,9,9,9,9,9,9,8,8,9,1,9,9,8,9,5,9,3,0,0,0,0,1,6,1,2,1,1,2,it is show that how people take decision ,no,7,7,7,7,77,2,azamgarh,8,25.44999695,81.8500061,-1
R_2ZNxkCalriR97PM,Default Response Set,Anonymous,,,14.139.244.242,0,24/05/2016 14:50,24/05/2016 15:21,1,1,1,0,0,131.361,0,1,80,1,28.465,28.465,34.788,1,,,,,,,1,6,5,[Translated] For the benefit of the group.,1,7,8,6,8,6,6,7,7,6,7,5,7,3,7,7,6,6,6,7,8,6,8,7,8,4,4,7,7,7,4,7,7,3,1,1,0,0,5,7,5,3,3,3,2,"[Translated] This study attempts to know that how much importance a person gives to his society, his family, his carrier and how much does he believes others. ",[Translated] No,2,4,2,3,76,2,jaunpur,1,25.44999695,81.8500061,-1
R_2zShB2FnksW0lio,Default Response Set,Anonymous,,,117.241.103.84,0,18/06/2016 12:21,18/06/2016 12:58,1,1,1,202.319,202.319,254.779,1,1,,,,,,,80,1,5.95,8.091,9.966,3,1,5,5,[Translated] Because that was the suitable amount for me.,1,7,1,9,8,1,7,9,3,1,9,1,9,8,9,2,4,9,6,9,5,6,9,8,8,8,9,8,3,8,7,9,9,1,0,0,0,0,2,5,4,2,3,1,2,[Translated] This study is trying to show us that we should have faith in ourselves.,[Translated] No,4,5,6,6,78,1,[Translated] No,0,25.44999695,81.8500061,-1
R_2zUtcey36fX4u6m,Default Response Set,Anonymous,,,117.241.102.21,0,19/06/2016 14:08,19/06/2016 15:08,1,1,1,0,0,221.2,0,1,0,1,10.751,10.751,29.748,1,,,,,,,1,1,1,[Translated] I don't want to contribute because I don't want to contribute.,1,6,6,3,7,5,6,8,5,5,6,5,8,2,5,6,5,6,5,8,8,5,8,7,5,6,3,5,5,5,6,9,9,3,0,0,0,0,3,5,5,1,3,1,2,"[Translated] I liked being in this competition, through this study I will find making my own decisions convenient.",[Translated] No,2,2,1,2,77,1,ballia,0,25.44999695,81.8500061,-1
R_30jwWTWdVyuS21r,Default Response Set,Anonymous,,,14.139.244.242,0,18/05/2016 10:12,18/05/2016 10:52,1,1,1,435.495,435.495,437.628,1,1,,,,,,,64,1,62.384,62.384,67.607,1,1,8,9,for self benefit,1,8,1,6,9,5,9,9,9,6,9,7,9,8,9,9,5,8,8,9,9,7,9,9,9,9,9,7,7,9,9,9,9,3,0,0,0,0,1,6,4,1,1,1,2,knowledge depend on society,no,6,3,2,2,77,1,akbarpur india,0,25.44999695,81.8500061,-1
R_31MfTxDQQQmHtGa,Default Response Set,Anonymous,,,14.139.244.242,0,26/05/2016 12:04,26/05/2016 12:44,1,1,1,0,0,160.567,0,1,22,1,18.472,18.472,22.55,1,,,,,,,1,4,5,I contributed this amount because i think every partner should do his best for the growth of the group and investment of money is the most important factor for any business and if the group gets sufficient fund then the person who  involve themselves in the business works heartly and the group gets profit so in my opinion every partner should try to contribute more than his own share.,1,8,9,9,8,2,9,6,7,3,5,2,8,4,8,9,7,9,7,9,9,7,8,1,2,8,7,2,7,9,3,9,9,3,0,0,0,0,5,8,1,3,3,3,2,This survey was trying to check my positive or negative approach towards others in an intersesting and easy way.,No,3,2,2,5,77,1,"Gonda,India",2,25.44999695,81.8500061,-1
