V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1Krmyb2BzskaC5s,Default Response Set,Anonymous,,,193.136.53.32,0,3/18/16 10:01,3/18/16 10:36,1,1,1,77.927,86.012,107.731,3,1,0.4,1,8.521,8.521,10.622,1,,,,,,,1,4,3,Tiro mais benefícios ao selecionar uma menor quantia.,1,6,5,8,9,6,6,8,6,7,8,5,7,6,7,8,1,8,8,8,9,6,9,8,9,2,2,8,6,6,1,7,9,1,0,0,0,0,5,8,3,3,3,2,2,Tenta demonstrar a importância das relações inter-pessoais através de questões acerca de como é a nossa interacção com outras pessoas e do bem comum.,Não,2,5,2,5,78,1,"Santa Maria da Feira, Portugal",6,41.14959717,-8.610992432,-1
R_1LSZoE3PjjUaRVS,Default Response Set,Anonymous,,,193.136.53.32,0,4/13/16 14:59,4/13/16 15:46,1,1,1,0,0,99.589,0,1,,,,,,,0.2,1,12.175,13.719,15.016,2,1,8,1,"Contribuí com 2 cêntimos pois foi a última quantia que li no enunciado e foi uma decisão tomada sobre pressão pois vi que tinha 10 segundos para pensar e não estava certa se esse era ou não o tempo limite, caso contrário teria contribuído com mais para que todos os elementos ganhassem. No entanto, estou sem certezas, mas pelo que me lembro do que li, esta será a minha conclusão. ",1,4,4,9,7,9,8,5,4,5,1,2,3,1,2,3,3,8,6,7,9,7,9,3,5,3,1,1,4,4,2,9,1,1,0,0,0,0,7,6,2,1,1,2,1,"Pelo que li o objetivo do estudo é avaliar as tomadas de decisões, mas pelas perguntas a seguir à contribuição achei que teve mais a ver com a nossa personalidade. Ou visto de outra perspectiva, as perguntas seriam apenas mais uma forma de avaliar as decisões.",As dúvidas que tenho são mesmo em relação às perguntas e a sua finalidade.,3,7,2,7,71,2,Portugal,0,41.14959717,-8.610992432,-1
R_1LYvOjqD26P3q86,Default Response Set,Anonymous,,,193.136.53.32,0,4/11/16 16:29,4/11/16 17:08,1,1,1,49.313,49.313,62.23,1,1,,,,,,,1,1,15.892,15.892,30.932,1,1,9,1,"A quantia que cada membro do grupo decidiu contribuir para o projecto comum, tal como indicado, será duplicada e dividida por todos os membros. Assim, se apenas um dos membros contribuir, este membro sairá prejudicado e os os beneficiados (pessoalmente, neste caso seria mais benéfico não contribuir/contribuir com 0). No entanto, se todos os membros contribuírem com o mesmo valor, todos beneficiam da decisão (quanto maior o valor, maior o ganho).  / Visto que não sabemos quais serão as decisões dos restantes membros decidi contribuir com metade do valor disponível de modo a tentar maximizar o lucro sem sair muito prejudicada caso os outros membros não contribuíssem.",1,4,2,9,9,9,7,8,9,5,8,5,6,1,4,6,2,7,9,6,8,2,9,6,6,7,1,9,6,9,4,5,8,1,0,0,0,0,3,8,3,1,2,1,2,Parece-me que este estudo pretende entender e explicar um pouco o modo como o ser humano toma decisões quando está em causa não só o seu beneficio pessoal como um benefício comum. As questões aqui apresentadas nos levaram a perceber um pouco melhor ainda qual a predisposição das pessoas para confiarem umas nas outras mesmo quando não se conhecem. / Para tal foram feitas algumas questões com o intuito de perceber qual a tendência geral das pessoas.,"O quão grande tem de ser a mostra de participantes para que o estudo se possa considerar fidedigno?  / As questões colocadas conseguem de facto demonstrar o predisposição das pessoas para confiar em desconhecidos? Serão as questões corretas?  / Haverá algum erro nas respostas devido a se tratarem de situações hipotéticas? (isto é, na 'vida real' será que as pessoas tomariam as mesmas decisões?)",7,5,4,7,77,2,"Ponte de Lima, Portugal",0,41.14959717,-8.610992432,-1
R_1MQdo3xxsHyxmwN,Default Response Set,Anonymous,,,193.136.53.32,0,3/15/16 16:30,3/15/16 16:54,1,1,1,0,0,88.926,0,1,,,,,,,2,1,11.225,11.225,14.638,1,1,9,9,"ASSIM TODOS GANHAMOS POR IGUAL, SENDO MAIS JUSTO E BENÉFICO PARA O GRUPO",1,5,3,8,8,9,6,6,4,2,4,1,4,1,1,5,4,7,8,9,9,6,8,9,9,2,1,3,2,6,4,2,6,2,0,0,0,1,5,8,1,3,2,2,1,PRETENDE PERCEBER COMO TOMAMOS DECISÕES E O QUE NOS MOTIVA PARA RESPONDER DE CERTA FORMA,NÃO,4,5,4,5,78,2,"PORTO, PORTUGAL",4,41.14959717,-8.610992432,-1
R_1NgYZuSvNJH8QhQ,Default Response Set,Anonymous,,,193.136.53.32,0,3/15/16 16:28,3/15/16 17:04,1,1,1,64.728,64.728,73.02,1,1,,,,,,,2,1,12.374,12.374,18,1,1,9,1,"Embora a decisão de contribuir com 0 cêntimos pudesse ser mais vantajosa em termos individuais, a minha forma de ser é muito mais voltada para o trabalho de grupo e do benefício do grupo.  / Neste caso em particular, contribuí com o máximo que podia para que os elementos do grupo pudessem ganhar todos por igual (na expectativa de que os restantes elementos também contribuíssem com o mesmo valor) e não para que eu, ou outro participante, pudesse ganhar mais do que outros.  / O facto de não conhecer pessoalmente os restantes elementos do grupo não foi, neste caso, factor de influência para que contribuísse com mais ou com menos cêntimos. / A habituação a trabalhar em grupo faz-me também ter a percepção de que na maior parte das vezes o benefício do grupo é mais importante do que o individual, mesmo que para isso possam implicar-se percas ou ""sacrifícios"" individuais.",1,5,4,9,8,9,6,5,9,1,1,1,7,2,6,3,5,9,9,7,7,5,9,8,7,3,2,3,6,5,1,5,5,1,0,2,0,1,4,8,1,2,1,2,2,"Penso que o estudo tenta ""avaliar"" a capacidade de tomada de decisão de participantes - aleatoriamente reunidos e com alta de probabilidade de não se conhecerem - numa situação dilemática, em que a possibilidade de benefício pessoal poderá ser maior se se colocar em causa a possibilidade de o grupo ganhar mais. / Tenta também, a meu ver, avaliar crenças pessoais sobre comportamentos e valores relativos a expectativas próprias e de outrém (individual ou grupal) e à influência que essas poderão ter a nível do desempenho pessoal em actividades, tarefas ou formas de estar na vida. Em parte, parece procurar saber se uma tomada de decisão pode estar mais ou menos sujeita a factores causais externos ou internos ao indivíduo, e de que forma este pode ser afectado por esses factores na sua decisão. / ",Não.,9,3,4,4,65,1,Marco de Canaveses,5,41.14959717,-8.610992432,-1
R_1oaHlhd2ZOo8MSL,Default Response Set,Anonymous,,,193.136.53.32,0,4/27/16 16:27,4/27/16 17:03,1,1,1,20.52,20.52,91.806,1,1,,,,,,,2,1,8.845,10.888,12.149,2,1,9,9,Porque se todos contribuírem igualmente a chance de lucrarmos será maior.,1,7,6,9,6,8,6,7,4,3,6,4,8,1,7,8,7,9,9,9,9,6,9,7,7,6,7,9,8,6,7,9,5,1,0,0,0,0,8,8,2,3,2,2,1,"Como pensamos em si mesmos e a relação que temos com as pessoas que nos rodeiam. Se temos impacto num meio social e de que maneira interagimos com estas pessoas. / Tentou-se fazer uma relação com valores monetários, onde poderíamos guardar todo o dinheiro para gente ou dividir estes valores num sentido de ter um lucro maior.",Não.,5,2,4,4,76,1,"Palhoça, Brasil.",1,41.14959717,-8.610992432,-1
R_1OHLokQigD1IYIJ,Default Response Set,Anonymous,,,193.136.53.32,0,4/11/16 16:31,4/11/16 16:59,1,1,1,106.974,106.974,108.608,1,1,1,1,7.463,7.463,9.22,1,,,,,,,1,7,1,"Seleccionei esta quantia pois é a quantia com que existe mais equilíbrio. Penso que é um pouco menos que a quantia ideal, caso todos contribuíssem da mesma forma, porém decidi jogar pelo seguro, não aplicando a totalidade da quantia pois poderia perder com isso, caso os outros membro não contribuíssem com nada.",1,4,7,8,9,2,3,7,4,5,3,2,3,1,7,9,1,9,7,9,8,2,9,3,9,6,2,8,6,4,2,9,8,2,0,0,2,0,5,8,3,3,1,2,1,"Penso que este estudo aborda a forma de tomar decisões dos indivíduos,  a forma como se vive em sociedade, a influencia das pessoas na comunidade e qual o papel da competição na sociedade. Tenta demonstra-lo através de uma serie de perguntas relativamente à opinião de quem está a ser questionado, testando também a sua coerência nas respostas.",não,9,7,2,5,78,1,"Porto, Portugal",1,41.14959717,-8.610992432,-1
R_1oHlXPB7l9D9m1L,Default Response Set,Anonymous,,,193.136.53.32,0,4/20/16 15:24,4/20/16 15:42,1,1,1,0,0,127.061,0,1,,,,,,,1.5,1,6.242,6.242,7.459,1,1,9,9,"Decidi contribuir com a quantia selecionada anteriormente porque, por um lado, aproxima-se do valor máximo de doação e, se todos doarem quantias perto do valor máximo de doação, quando formos dividir os lucros, todos lucramos. No entanto, se alguém der uma quantia inferior, ainda asseguro alguns cêntimos da minha parte e não arrisco tudo o que tenho.",1,8,4,9,8,4,9,8,5,2,7,2,8,3,6,3,4,8,8,9,9,8,8,8,7,7,2,8,8,4,3,7,6,1,0,0,0,0,6,8,3,3,3,2,1,"Penso que tenta demonstrar a confiança com que lidamos com as pessoas no nosso dia-a-dia e as expectativas que temos sobre elas, de acordo a nossa personalidade e experiências vividas anteriormente.",não,5,2,6,2,76,2,Maia,0,41.14959717,-8.610992432,-1
R_1ooQckYe1HAYjm8,Default Response Set,Anonymous,,,193.136.53.32,0,4/13/16 15:01,4/13/16 15:36,1,1,1,0,0,110.698,0,1,,,,,,,0,1,9.937,105.591,123.373,3,1,9,1,"Eu escolhi dar 0 euros para o projeto comum, pois dessa foma nunca sairei prejudicado em relação aos outros. Dando 0 euros, não perco nada, e posso ainda ganhar até 3 euros extra! O que me parece uma boa opção.",1,8,7,9,9,9,7,8,7,8,8,5,8,7,9,9,1,9,9,9,9,8,9,8,8,4,1,9,7,8,6,6,9,2,0,0,0,0,5,6,3,3,3,1,1,"Tenta demonstrar como é feita a tomada de decisão de um empresário, tentado criar um padrão ao recolher vários exemplos dos diferentes participantes.",nao,5,4,5,2,78,1,"Valongo, Portugal",3,41.14959717,-8.610992432,-1
R_1OqxOdVWeLuEmAZ,Default Response Set,Anonymous,,,193.136.53.32,0,4/13/16 16:26,4/13/16 17:05,1,1,1,0,0,97.079,0,1,2,1,4.957,4.957,5.984,1,,,,,,,1,5,1,Não me afecta de qualquer maneira ficar com o dinheiro ou não por isso prefiro dá-lo,1,9,8,9,8,5,7,8,6,3,8,3,7,3,6,6,7,7,6,9,8,5,9,3,9,1,2,2,6,8,3,7,6,1,0,0,0,0,7,9,3,3,2,2,2,Este estudo pretende testar a confiança num grupo de estranhos e maneira de como nos damos em sociedade. Pretende também avaliar a competição entre pessoas,não,4,4,5,3,75,1,"Vila Nova de Gaia, Portugal",1,41.14959717,-8.610992432,-1
R_1OrFUJSy3bQLq1u,Default Response Set,Anonymous,,,193.136.53.32,0,3/8/16 16:00,3/8/16 16:37,1,1,1,0,0,82.388,0,1,0.5,1,29.441,29.441,32.17,1,,,,,,,1,9,2,"A razão pela qual selecionei a ultima quantia deve-se ao facto de quanto menos perdermos , mais dinheiro há para dividir pelo grupo.",1,9,6,7,8,9,3,6,3,7,7,7,3,1,2,2,1,9,9,9,9,2,9,2,6,1,2,8,6,2,8,5,7,1,0,0,0,0,1,4,3,2,2,1,2,"Penso que este estudo tenta demonstrar a forma como as pessoas tomam decisões a partir da resolução de um ""problema"" que envolve dinheiro e ainda através de questões que nos são colocadas no dia-a-dia",A minha maior duvida foi efetivamente em relação ao primeiro problema. Não consegui perceber muito bem do que se tratava.,9,9,3,4,77,2,"Albufeira, Portugal",7,41.14959717,-8.610992432,-1
R_1pJt2E5dayOENvn,Default Response Set,Anonymous,,,193.136.53.32,0,3/15/16 16:29,3/15/16 16:57,1,1,1,0,0,121.614,0,1,0.7,1,8.592,18.723,29.943,8,,,,,,,1,9,1,"Apesar de ser um pensamento um pouco egoísta a verdade é que tal como foi referido no inicio acabamos por perder quando contribuímos com muito, no entanto, também não acho que seja correto não contribuir com nada, logo tentei ser o mais equilibrada possível ",1,5,7,8,6,6,6,6,5,7,6,7,6,2,2,7,4,8,9,7,8,5,7,7,7,4,8,6,6,3,7,5,6,3,0,0,0,0,4,9,3,3,1,1,1,Tenta perceber se vivemos de uma forma justa ou se somos egoístas e pensamos mais nos nossos benefícios do que no bem estar dos outros,não,5,4,5,4,78,2,"Porto, Portugal",8,41.14959717,-8.610992432,-1
R_1pnhr6cJXtMqnEN,Default Response Set,Anonymous,,,193.136.53.32,0,3/18/16 10:01,3/18/16 10:29,1,1,1,0,0,139.978,0,1,,,,,,,2,1,15.199,15.199,21.075,1,1,9,1,"o valor anterior que selecionei nao contribui para o projeto comum, apenas era o valor indicado para se pretendesse maiores ganhos pessoais",1,4,3,9,7,9,3,6,7,7,6,3,4,1,7,1,5,8,7,4,8,1,8,9,7,5,5,2,9,5,2,7,9,1,0,0,0,2,3,8,3,1,3,2,1,Se as pessoas escolhem o bem comum ou os benefícios próprios,não,2,2,2,6,77,2,Maia,1,41.14959717,-8.610992432,-1
R_1QLZC3rJNhD7FGn,Default Response Set,Anonymous,,,193.136.53.32,0,4/15/16 10:53,4/15/16 11:25,1,1,1,0,0,59.042,0,1,2,1,5.413,10.153,11.322,2,,,,,,,1,3,5,"dado que ganho mais retendo para mim determinado valor, se der menos para o projeto do grupo, ganharei mais.",1,5,4,7,6,5,5,6,6,5,5,3,5,4,5,5,4,8,7,6,7,4,7,5,6,6,4,4,6,4,7,4,7,1,2,0,0,0,5,7,3,3,3,2,2,Tenta demonstrar às pessoas a sua capacidade de tomada de decisão em relação à decisão económica através da comparação direta com outras pessoas.,Suspeito que as indicações iniciais não ajudam na tomada de decisão que é pedida de seguida.,5,4,4,4,65,2,"Porto, Portugal",0,41.14959717,-8.610992432,-1
R_1Qu63Kubph6rFDC,Default Response Set,Anonymous,,,193.136.53.32,0,4/26/16 16:41,4/26/16 17:00,1,1,1,3.613,58.717,61.064,17,1,1.2,1,6.355,7.205,9.947,2,,,,,,,1,9,1,Ajudar o grupo,1,4,6,7,8,7,8,8,7,2,2,1,1,4,6,6,2,9,7,6,8,4,8,7,8,4,4,3,7,3,1,1,9,1,3,0,0,0,4,9,1,1,2,1,2,"Decisão económica individual ""privada"", quando existe um benefício para o grupo, mas um benefício maior para o participante. individualismo vs colectivo. ",não,2,6,9,6,72,2,"Porto, Portugal",1,41.14959717,-8.610992432,-1
R_1reo6rDDy2wN7Nh,Default Response Set,Anonymous,,,193.136.53.32,0,4/15/16 10:33,4/15/16 11:25,1,1,1,41.324,41.324,86.933,1,1,,,,,,,0.4,1,30.026,30.026,31.542,1,1,9,1,"Por ser um valor médio e poder desse modo tanto contribuir para o grupo como para o meu montante pessoal, não sendo nenhuma das partes muito mais lesada do que a outra.",1,7,2,9,9,8,3,7,9,7,1,8,1,1,7,2,1,9,4,9,9,5,7,9,6,2,1,4,7,8,7,5,9,1,0,0,0,0,1,8,3,1,2,1,2,"Do que depreendi este estudo tenta demonstrar a capacidade de avaliação, de selecção de informação e sua utilização. Como cada elemento se conhece em múltiplas situações e, sobretudo, o que está disposto a dar de si em prol de outros interesses em várias situações. Assenta numa ideia de confiança vs. competitividade, auto-conhecimento.",Não.,9,7,2,5,73,2,"Vila Nova de Gaia, Portugal",1,41.14959717,-8.610992432,-1
R_1riWqUO8hhtAqTI,Default Response Set,Anonymous,,,193.136.53.32,0,4/13/16 14:59,4/13/16 15:33,1,1,1,24.142,24.142,49.925,1,1,2,1,2.096,2.096,4.135,1,,,,,,,1,9,1,Selecionei os 2€ pois espero que os outros elementos façam o mesmo e deste modo recebemos todos a mesma quantia.,1,5,2,9,5,9,5,5,7,6,3,2,5,3,7,1,4,7,8,8,7,1,6,7,7,1,1,4,4,3,9,8,1,1,0,0,0,0,2,8,2,3,1,2,2,"Na minha opinião, este estudo tenta perceber como funciona a tomada de decisão tendo em conta perdas e ganhos, tendo em conta que devemos também tentar perceber o que as outras pessoas irão responder de modo a maximizar o lucro (individual ou coletivo).","Penso que o estudo possa querer relacionar características de personalidade e de partilha com a tomada de decisão em determinadas situações, quer esta vá no sentido de maximização do seu próprio ganho ou em prol do grupo.",3,3,5,4,77,2,"Porto, Portugal",2,41.14959717,-8.610992432,-1
R_22kTIRG3n3hWoBb,Default Response Set,Anonymous,,,193.136.53.32,0,3/18/16 10:02,3/18/16 10:24,1,1,1,72.695,72.695,73.637,1,1,,,,,,,1.2,1,9.076,9.076,10.379,1,1,9,1,"Selecionei esta quantia porque se é um projeto comum todos temos de trabalhar um pouco para isso e dedicar algum do nosso esforço. Não podemos ser gananciosos ao ponto de querermos tudo para nós sendo que, ao contribuirmos, todos acabamos por beneficiar disso.",1,4,4,9,7,3,5,5,3,2,1,2,3,3,4,2,4,8,8,8,9,5,9,7,5,2,3,3,5,8,7,9,8,3,1,0,0,1,4,4,2,1,3,1,1,Penso que o objetivo deste estudo seja avaliar de que forma estamos dispostos a ajudar pessoas que não conhecemos de lado nenhum em oposição ao nosso próprio benefício.,Não.,5,5,3,5,77,2,"Porto, Portugal",1,41.14959717,-8.610992432,-1
R_24A8xKDnwXp2epD,Default Response Set,Anonymous,,,193.136.53.32,0,3/14/16 16:37,3/14/16 16:57,1,1,1,0,0,84.2,0,1,,,,,,,0.6,1,9.117,9.117,10.833,1,1,3,1,"Se eu contribuir com uma quantia menor, os meus colegas irão contribuir com uma quantia maior mas todos recebemos o mesmo, logo se eu investir menos e eles investirem mais, perdem mais dinheiro.",1,8,2,9,8,9,9,8,8,7,6,5,6,1,7,7,1,7,8,8,9,7,9,8,8,6,4,8,7,6,6,5,9,1,5,0,0,0,4,7,3,3,1,1,2,"Penso que este estudo avalia a forma como as pessoas pensam em relação a dar ou receber, sendo que se testa o altruísmo ou o egoísmo, avaliando o facto de uma pessoa dar menos ou mais do seu dinheiro consoante as outras.",não,9,7,9,7,77,2,"Chaves, Portugal",0,41.14959717,-8.610992432,-1
R_27295mrrgV0KKfP,Default Response Set,Anonymous,,,193.136.53.32,0,4/12/16 16:27,4/12/16 16:58,1,1,1,0,0,75.495,0,1,,,,,,,1,1,17.665,22.187,23.461,2,1,9,1,"Selecionei a quantia de 1€, porque apesar da quantia que as outras pessoas escolherem ficarei com 1€ a mais e as outras pessoas com mais 2€, ou seja, não me prejudica a mim, porque independentemente das outras escolhas vou ficar sempre com mais 1€ e também beneficia os outros, porque independentemente das escolhas deles, vão ficar sempre com mais 2€.",1,2,9,9,9,7,9,7,8,2,1,7,3,1,6,6,4,8,8,9,8,2,7,8,6,5,2,3,5,7,3,7,3,1,0,0,0,0,1,7,2,3,1,1,2,"Este estudo tenta demonstrar a forma como interagimos com pessoas, mais ou menos conhecidas e mais ou menos próximas e de que forma o fazemos, tendo em conta o nivel de confiança que depositamos nelas. Tenta demonstrá-lo baseando-se na quantia que cada um apostou e na sua justificação, verificando se cada um confia nas outras pessoas do grupo para apostar todo o seu dinheiro ou se salvaguarda algum por saber que os outros não o iriam fazer e que por isso poderiam ficar a perder.",não,9,5,9,4,75,2,"Porto, Portugal",3,41.14959717,-8.610992432,-1
R_278bWMPxI2b1oLc,Default Response Set,Anonymous,,,193.136.53.32,0,4/11/16 16:32,4/11/16 16:54,1,1,1,0,0,60.497,0,1,,,,,,,0.4,1,22.51,24.282,24.663,2,1,7,9,Selecionei a quantia que pretende de certo modo fazer com que haja uma maior receita / ,1,3,8,8,8,2,6,6,7,4,8,4,6,4,9,8,6,4,8,6,9,5,8,8,8,4,6,9,9,4,2,7,9,5,0,0,0,0,6,7,2,2,3,2,1,comportamento (pev) que certas vezes os humanos(nos)tomamos sem consciencia.,nao,5,5,5,2,78,1,Porto Portugal,1,41.14959717,-8.610992432,-1
R_27PWD0ekiaaWyXi,Default Response Set,Anonymous,,,193.136.53.32,0,3/9/16 15:55,3/9/16 16:37,1,1,1,36.31,36.31,72.876,1,1,1,1,10.572,10.572,12.504,1,,,,,,,1,9,1,Acho que foi o mais indicado,1,5,4,9,9,9,6,7,6,3,5,3,5,5,5,5,4,6,7,7,9,4,7,6,8,5,1,4,5,4,5,7,9,2,1,0,1,1,4,7,2,3,2,1,2,"Através da minha decisão em relação à quantia de dinheiro que dou para o grupo e com as perguntas sobre mim, penso que se pretende inferir se tomo decisões para o bem de um grupo ou só penso em mim e em que medida confio no grupo para lhes atribuir parte do dinheiro a ser distribuido",dúvida de qual será o objetivo principal,9,7,4,4,78,2,"porto,portugal",2,41.14959717,-8.610992432,-1
R_27UWRETBaldT3ng,Default Response Set,Anonymous,,,193.136.53.32,0,3/8/16 15:58,3/8/16 16:29,1,1,1,0,0,99.839,0,1,,,,,,,1.9,1,8.304,14.94,18.391,3,1,9,1,"Porque se os restantes participantes darem a mesma quantidade que eu, o retorno será muito mais positivo ",1,5,6,5,6,6,6,5,6,4,4,5,5,2,5,3,6,6,8,8,7,5,6,8,6,3,3,6,6,2,6,5,9,4,1,0,0,1,5,6,2,3,3,1,2,"Tenta demonstrar a forma como nós trabalhamos em equipa. Tem como forma saber se somos mais individualistas, se estamos mais preocupados em lucrar sozinhos ou se, juntamente com os nossos colegas, conseguimos lucrar todos juntos. ",não,5,3,4,3,78,2,Ponta Delgada - Portugal ,3,41.14959717,-8.610992432,-1
R_2BtgqEdWBIVGxrg,Default Response Set,Anonymous,,,193.136.53.32,0,3/15/16 16:28,3/15/16 16:56,1,1,1,0,0,111.317,0,1,0.4,1,10.014,10.014,13.788,1,,,,,,,1,9,9,"Selecionei a quantia referida porque o processo envolve inevitavelmente, a perda de dinheiro.",1,4,2,9,7,8,2,5,8,8,1,7,3,2,6,3,3,7,7,9,9,7,9,9,7,8,4,8,5,5,7,6,9,1,0,0,0,0,3,6,3,3,2,2,2,"No meu ponto de vista, este estudo pretende fazer um balanço sobre a intenção que a pessoa tem em manter o seu bem-estar e os seus interesses pessoais e a abertura para com os outros e projectos com os outros. Por exemplo, até que ponto é que nos separamos da nossa linha de conforto para abraçar um projecto comum para a satisfação de todos os membros. Penso que tentam averiguar a receptividade da transição da abertura ""self"" para o ""our"".",não,2,6,5,5,78,2,"Porto, Portugal",5,41.14959717,-8.610992432,-1
R_2BwDLSdcVnenVEv,Default Response Set,Anonymous,,,193.136.53.32,0,4/27/16 16:28,4/27/16 17:00,1,1,1,15.52,15.52,77.864,1,1,0.8,1,8.312,8.312,9.71,1,,,,,,,1,5,1,Trata-se de uma quantia intermediária.,1,8,4,7,7,9,7,7,9,1,9,2,8,6,3,8,2,8,8,8,9,3,9,7,6,1,1,2,4,7,3,6,9,1,0,0,0,0,4,7,3,1,2,1,2,Penso que este estudo busque encontrar e demonstrar o processo decisório de jovens estudantes quanto à integração em grupo e os reflexos desta perspectiva mais individualista ou comunitária (dependendo dos resultados) em um eventual ambiente de trabalho.,"Suspeito que a oferta de remuneração pela participação sem ser mencionado o valor possa servir como base de dados para o estudo, pois é capaz de demonstrar como a possibilidade de ganho pode aumentar o número de voluntários por ser (ou não) um factor importante na tomada de decisão sobre o comparecimento à colecta de dados.",9,9,5,2,73,1,"São Paulo, Brasil",0,41.14959717,-8.610992432,-1
R_2CHyh0i3doHxZEX,Default Response Set,Anonymous,,,193.136.53.32,0,3/8/16 10:57,3/8/16 11:31,1,1,1,64.827,64.827,65.926,1,1,,,,,,,1.5,1,18.459,21.658,29.585,2,1,9,5,"visto que o dinheiro fornecido por cada duplica com o projeto comum, podendo gerar mais ganhos individuais na divisão, optei por dar mais de metade do dinheiro. No entanto, considerando a possibilidade de os outros participantes se resguargarem e ""jogarem pelo seguro e não dar nada"" optei por deixar 50 centimos intactos",1,5,9,9,8,7,9,5,7,3,6,2,7,4,5,8,3,8,9,9,9,9,9,8,9,7,1,9,5,7,3,9,9,2,1,0,1,0,6,9,3,2,1,1,2,"Penso que este estudo tenta demonstrar em que medida as pessoas pensam em si e guardam para si o que tem mesmo com a possibilidade de ganhar mais com a partilha. Penso que, apesar de ser uma situação de estudo a que os participantes são expostos, o estudo procura  passar para o âmbito do mundo real qual o nível de partilha das pessoas bem como os beneficios que esta pode ter, nao me referindo, obviamente, a beneficios monetarios.",não,5,6,5,2,77,2,"braga, portugal",4,41.14959717,-8.610992432,-1
R_2Cwg5sLeoBwxXcn,Default Response Set,Anonymous,,,193.136.53.32,0,4/11/16 16:31,4/11/16 16:57,1,1,1,0,0,82.151,0,1,0.8,1,12.657,12.657,14.586,1,,,,,,,1,9,1,Será um valor quase intermédio entre o que partilho com o grupo e o que obtenho para mim própria. O facto de ter que decidir em 10 segundos também me condicionou a escolha.,1,7,6,8,9,8,9,6,7,2,3,2,7,1,5,6,3,9,9,9,7,7,9,9,9,6,2,3,4,1,2,4,9,1,3,1,0,0,8,10,3,2,3,2,2,"Penso que é interessante o modo como pretende uma resposta, logo no início, relacionada com um valor simbólico, que pode ser obtido pelo participante e que pode ao mesmo tempo ser partilhado, estabelecendo uma ponte interessante com o modo como as pessoas se relacionam e tomam as suas atitudes, tendo em consideração as pessoas à sua volta, as atitudes e as necessidades que lhes dizem respeito.",Penso que não tenho dúvidas quanto ao estudo.,5,3,3,2,68,2,Porto - Portugal,0,41.14959717,-8.610992432,-1
R_2Cy3qUJ7DLOC2bZ,Default Response Set,Anonymous,,,193.136.53.32,0,3/8/16 10:58,3/8/16 11:32,1,1,1,14.687,80.172,121.702,2,1,,,,,,,1,1,4.005,5.545,17.644,2,1,9,1,"pois é um meio termo, de forma que eu contribuo para o bem total mas ainda garanto a minha parte",1,8,9,9,9,9,8,8,9,2,7,7,9,1,2,8,8,8,9,9,9,8,7,4,7,1,2,3,6,3,1,7,9,3,1,0,0,0,2,6,2,1,2,1,2,tenta demonstrar a confiança entre as pessoas de forma a analisar a contribuição que elas dariam a um grupo,não,6,2,6,2,77,1,"Presidente Prudente, Brasil",3,41.14959717,-8.610992432,-1
R_2PuMbuOYVMigU27,Default Response Set,Anonymous,,,193.136.53.32,0,4/12/16 16:22,4/12/16 16:56,1,1,1,0,0,90.277,0,1,,,,,,,1,1,13.01,19.854,21.344,3,1,9,5,"Ao contribuir com 1,00€ o risco é menor, se investir tudo o risco de perda é menor , então asseguro um determinado valor",1,2,1,7,9,9,4,3,8,3,9,2,5,3,3,7,1,6,7,9,9,2,9,9,5,3,2,3,7,2,7,9,5,1,0,0,0,0,6,6,2,3,2,2,2,"Atendendo ao problema colocado poderá pretender-se perceber até que ponto as pessoas que estão dentro de uma sala, à partida sem se conhecerem nem terem qualquer informação privilegiada sobre o objetivo do estudo até que ponto confiam e arriscam o seu dinheiro no investimento do grupo, considerando que partem todas da mesma posição de igualdade de informações. Conjugado com as questões colocadas avaliar a perspetiva e a percepção que temos das pessoas condiciona a nossa tomada de decisões.",não,4,2,9,5,74,2,"Ovar, Portugal",1,41.14959717,-8.610992432,-1
