V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1Tww1ya6RRO6cmZ,Default Response Set,Anonymous,,,149.169.243.212,0,10/20/15 11:43,10/20/15 12:20,1,1,1,0,0,95.706,0,1,60,1,0,0,20.586,0,,,,,,,1,9,1,"I chose to contribute the amount that I did based on the timer. If I would have had more time I probably would have contributed more, but in the end I chose a fair amount. ",1,5,5,8,3,2,5,8,1,6,4,6,5,2,3,2,7,5,4,6,6,2,3,1,3,2,3,3,7,6,7,3,6,1,0,0,4,0,6,7,3,2,1,1,2,"I believe that the study was trying to show the relationships between people and how much value they have with others. In particular, when it comes to money and how much they value versus other individuals. The study was trying to show this by have the participants, such as myself, put a value on friendship and others. ",no,4,6,2,6,76,2,"Phoenix, Arizona",3,33.41479492,-111.9093018,-1
R_xrt7xcAwvFOed7r,Default Response Set,Anonymous,,,149.169.216.176,0,10/20/15 11:44,10/20/15 12:20,1,1,1,0,0,103.512,0,1,,,,,,,400,1,0,0,20.036,0,1,9,1,I chose to contribute the entire 400 cents due to the fact that ,1,9,2,9,8,6,8,8,6,3,6,3,3,3,8,5,6,9,6,8,8,3,5,4,7,3,2,8,6,6,2,8,6,1,0,0,2,2,3,8,3,3,1,1,2,I think it was trying to understand decisions we make based on if they benefit us more individually or as a part of a group and how our decision making comes into place. How our personal views influence our decisions.,no.,2,4,3,3,73,2,"United States, Arizona",1,33.41479492,-111.9093018,-1
R_2tgo9ujOOl7WcY3,Default Response Set,Anonymous,,,149.169.244.128,0,10/20/15 11:47,10/20/15 12:20,1,1,1,0,0,121.22,0,1,,,,,,,150,1,0,0,37.72,0,1,9,1,I want to contribute to get more money but I don't want to loose all my money either ,1,5,2,9,7,7,9,7,7,4,2,1,3,2,5,4,3,7,6,5,5,5,4,6,6,5,3,1,5,9,2,7,6,1,0,0,0,0,2,5,3,1,1,1,2,how much you care about others how much you contribute to help others ,no,6,4,6,6,73,2,phoenix az ,2,33.41479492,-111.9093018,-1
R_pbe8wECdZoeyUoh,Default Response Set,Anonymous,,,149.169.207.227,0,10/20/15 11:56,10/20/15 12:22,1,1,1,0,0,75.146,0,1,0,1,0,0,18.245,0,,,,,,,1,9,1,"As said from the directions, If I contributed 0 cents to the group project but everyone else contributed their money, I would have the possibility of earning $10. I also chose not to contribute because I also applied a risk taking initiative to myself, even though I don't contribute my money, the rest of my group may not contribute either which would result in no doubling of money. That is why If I don't contribute, at least I'll still have money remaining as well as the possibility of earning more money. ",1,9,6,9,8,7,8,8,8,9,4,8,5,1,5,8,8,7,7,5,7,3,9,2,9,2,3,8,9,5,2,9,5,1,0,0,0,0,7,8,2,1,3,2,2,I believe the present study was trying to indicate to people how they interact with people as well has how they handle interaction. The money part with the pool group shows risk taking and questions how much we trust strangers. I also think the study measures and helps predict how people will respond with others in groups and people in general. ,Nope! ,6,6,5,6,78,2,Phoenix,0,33.41479492,-111.9093018,-1
R_UxvylnyLhZ2z7W1,Default Response Set,Anonymous,,,149.169.215.182,0,10/20/15 11:46,10/20/15 12:26,1,1,1,0,0,95.414,0,1,,,,,,,241,1,14.712,16.911,24.528,4,1,6,9,"I felt that by giving half of what I had as a contribution, gave the rest of the individuals a higher amount. This way they could build on the half that I contributed.",1,7,5,7,9,9,8,9,9,6,4,5,7,7,7,8,1,4,5,7,7,7,5,4,6,2,4,2,2,7,2,4,2,1,3,0,0,0,2,2,2,3,3,1,2,I can't be sure; but my feeling is your measuring the time in which it takes to answer how long it takes for each individual to answer the questions Not so much the questions themselves. ,I think that most people would see the questions as significant.  I don't see the questions as much of a factor. I see the time it takes to answer the question of being the purpose of the study. I also do not view the questions as deceptive as they are questions that any retail store screening process would use to try to assess personality type. I've taken lots of these types of surveys before.,5,2,6,3,46,1,Seattle. Washington,0,33.41479492,-111.9093018,-1
R_2VQHGQA6jRSWoL2,Default Response Set,Anonymous,,,149.169.130.140,0,10/20/15 11:45,10/20/15 12:30,1,1,1,0,0,133.818,0,1,399,1,10.545,10.875,14.017,2,,,,,,,1,9,8,If I contribute the full 400 cents then there will be a 2 out of 3 chance that someone will not contribute the full 400 cents therefore making the odds smaller. ,1,8,5,9,8,9,9,9,9,5,6,3,5,1,9,7,5,8,8,8,6,3,8,4,5,3,5,6,5,9,5,4,8,1,0,0,0,0,2,10,2,3,1,1,2,What I think the present study was trying to show is how people make decisions when they do not know everything that comes with making that decision. How it was trying to show it is giving a group the options to make a decision without anyone knowing what that certain person choose.  ,no,6,6,3,3,75,2,"long beach, CA United States ",0,33.41479492,-111.9093018,-1
R_3EgKpAFqBT3lsuH,Default Response Set,Anonymous,,,149.169.159.137,0,11/3/15 11:45,11/3/15 12:16,1,1,1,0,0,58.757,0,1,400,1,0,0,7.946,0,,,,,,,1,9,1,in hopes  that everyone else contributed all their money it would be beneficial to receive 10 at the end than save some and contribute some.,1,8,7,8,7,9,4,7,9,5,9,6,2,1,4,6,4,5,5,9,8,2,9,5,4,4,7,6,7,3,6,2,6,1,3,0,2,0,5,8,3,1,3,2,2,"I think the study was trying to show whether you are interested in your own self success or whether you think about others. I think this was shown through the money example because if you think about yourself you wouldn't give any money, but if you thought about others and how it can be beneficial as a whole you would.",no,9,3,2,4,77,2,"United States, Arizona",1,33.41479492,-111.9093018,-1
R_1hyDSXNDm8cfCDq,Default Response Set,Anonymous,,,149.169.131.68,0,11/3/15 11:59,11/3/15 12:18,1,1,1,0,0,74.366,0,1,400,1,0,0,9.424,0,,,,,,,1,9,1,I would rather have a chance of gaining $8 than having one group member get $10 while the rest of us get $6. I also felt this is a better option than the possibility of everyone contributing nothing and no one gaining anything.,1,8,7,8,5,9,8,9,9,9,8,2,6,4,7,9,5,6,4,6,8,5,7,4,8,3,4,5,4,2,2,3,3,1,1,0,0,0,6,9,3,2,1,1,2,"I think this study was trying to show how much you can actually depend on others and how many people are willing to do the right thing. If everyone just contributed the $4, then everyone would receive an equal amount and be happy. But if one person decided to be selfish, then a lot of people would be unhappy. I think this study can show a lot about human nature in general.",no,9,5,6,4,77,2,"Vale, Oregon",2,33.41479492,-111.9093018,-1
R_2a9zTyC2XWSLoue,Default Response Set,Anonymous,,,149.169.212.107,0,11/3/15 11:48,11/3/15 12:19,1,1,1,0,0,86.329,0,1,215,1,0,0,20.84,0,,,,,,,1,9,1,Some contribution should have been made to the group. ,1,5,4,5,5,5,6,5,5,1,2,1,4,1,6,5,6,6,5,5,6,7,6,7,9,4,3,8,5,5,5,8,7,1,3,0,1,0,7,9,1,3,1,2,2,The study was possibly trying to see if participants who think of strangers a certain way would be willing to help a group of strangers receive a decent amount of money..,no,2,5,2,5,74,2,"Phoenix, AZ",1,33.41479492,-111.9093018,-1
R_x3rfsTYsWSuf88p,Default Response Set,Anonymous,,,149.169.248.4,0,11/3/15 11:43,11/3/15 12:19,1,1,1,0,0,104.816,0,1,,,,,,,400,1,0,0,18.34,0,1,9,1,"I think that it is better for the entire group to benefit by $8, than for only me personally to benefit by $10",1,8,7,8,7,6,6,7,8,4,6,5,5,5,6,4,9,8,4,6,7,3,7,5,7,8,4,6,8,4,3,6,6,1,2,0,0,1,6,7,3,2,2,1,2,I think that this study was meant to show how people cooperate with others and how they interact with people,no,6,3,6,3,78,1,"United States, AZ",0,33.41479492,-111.9093018,-1
R_2D2HqY5sU9pOnEt,Default Response Set,Anonymous,,,149.169.253.37,0,11/3/15 11:49,11/3/15 12:20,1,1,1,0,0,78.478,0,1,,,,,,,400,1,0,0,36.065,0,1,9,1,"I chose to contribute the amount I did because I find that a group benefit is better than a personal gain. Even thought I may give all I have and the others not give any of theirs, that is okay. I may not need mine as much as another person may need theirs.",1,7,8,9,5,5,9,8,8,2,5,5,5,1,3,6,4,9,9,8,7,8,9,7,7,5,6,8,6,8,5,5,7,3,0,0,0,0,3,4,3,3,2,2,2,I think this study was to show how people make decisions when faced with the knowledge that their benefit can result from others making the same decision. ,No,3,2,5,3,77,2,Mesa,1,33.41479492,-111.9093018,-1
R_O0G3SN1EPwBzxIJ,Default Response Set,Anonymous,,,149.169.130.11,0,11/3/15 11:55,11/3/15 12:21,1,1,1,0,0,96.829,0,1,400,1,0,0,5.811,0,,,,,,,1,9,9,"If we all contribute to each other, we earn more as a group. I'd rather have $8 than $10 if it means that everyone succeeds, not just myself. If we all thought this way, in society in general, everyone would be better off since we could all contribute to each other instead of only thinking about ourselves. I would be okay with no money as long as someone who DID contribute gets it rather than someone who was stingy and kept it all for themselves.",1,8,3,9,8,9,6,5,9,5,4,7,6,1,7,7,8,9,8,9,9,9,9,9,9,5,8,9,6,8,3,6,9,1,2,0,0,0,4,8,1,2,3,2,2,It is trying to reestablish the trust people can have in strangers in terms of if they only look out for themselves or are really trying to help the community as a whole.,"I thought that if we all held our money, we would all suffer. I had faith that we would all give up at least SOME of our money.",7,2,5,2,77,1,"Colorado Springs, Colorado",0,33.41479492,-111.9093018,-1
R_3qQK6Dn8tgcLMB5,Default Response Set,Anonymous,,,149.169.238.197,0,11/3/15 11:57,11/3/15 12:21,1,1,1,0,0,75.26,0,1,0,1,0,0,17.531,0,,,,,,,1,9,1,I could not decide what amount to contribute and because of the time restriction I just chose $0,1,7,6,9,9,9,8,7,9,3,5,2,4,5,7,7,6,9,9,9,7,4,9,7,7,5,5,8,3,4,3,9,9,1,6,6,0,0,5,9,3,1,3,2,2,"It appeared that the study was trying to show a correlation between the amount of money contributed by the participant and the trust each person showed based on the answers to the questions. The questions in the survey would help determine the amount of trust the participant has towards others and the willingness to contribute to the group would be determined by the amount of money contributed to the ""project"". ",no,7,9,4,9,73,2,"Arizona, United States",2,33.41479492,-111.9093018,-1
R_2390YXkl7mej8j3,Default Response Set,Anonymous,,,149.169.253.203,0,11/3/15 11:56,11/3/15 12:22,1,1,1,0,0,150.853,0,1,,,,,,,0,1,0,0,45.173,0,1,1,9,"It was not that I did not want to contribute but more so thinking like those I was randomly paired with. I do not know these people morally, however given that their was an incentive for this research I chose not to contribute thinking $10 was more than $8, and having the feeling that they chose the same.",1,8,7,9,7,7,9,8,9,3,7,7,7,2,4,5,4,2,6,8,9,3,7,6,8,5,5,1,2,7,3,9,9,1,10,0,4,0,2,5,2,1,2,1,2,the likelihood of todays society either having a collectivistic or individualistic outlook on life. Another thing I noticed is how willingly we are able to put ourselves before others. there may be some trust concepts in there as well.,no.,9,7,3,6,75,2,"surprise, AZ",3,33.41479492,-111.9093018,-1
R_RIvkgVkfnVeNAhH,Default Response Set,Anonymous,,,149.169.164.96,0,11/3/15 11:47,11/3/15 12:23,1,1,1,0,0,92.132,0,1,,,,,,,400,1,0,0,24.673,0,1,9,1,"Because the project must be important if actual money is being used. I have done prior experiments when money was involved, and knew that as a team, full cooperation was only possible if everyone participated evenly. There was another group that consistently argued because two of the three members only contributed half of the money needed to complete their project. As for the return of money, it is only and added benefit for me, so if there is any that is returned, I am more than happy.",1,6,9,9,8,8,9,5,8,3,7,3,7,3,8,8,7,9,9,9,8,2,9,7,9,7,8,3,9,9,4,9,8,2,2,0,0,1,4,9,3,1,3,1,2,It was trying to see if the person taking the study was self centered or group centered.,no,4,2,3,3,76,1,"Peoria, AZ",0,33.41479492,-111.9093018,-1
R_XXOE13tBGMPi4rn,Default Response Set,Anonymous,,,149.169.125.210,0,11/3/15 11:48,11/3/15 12:23,1,1,1,0,0,76.061,0,1,300,1,0,0,14.687,0,,,,,,,1,9,1,"I wanted to contribute to the group pot just in case that the others in the group chose to keep their $4, but at the same time I wanted to keep something for myself just in case they did contribute a part of their share. Hoping that picking a number in between would somehow even things out.",1,5,5,9,6,8,6,9,7,3,8,7,7,4,7,2,7,7,7,9,9,3,8,8,9,2,4,9,6,7,7,8,7,1,0,0,0,0,1,7,2,1,3,1,2,I think that this study was to show how much people can actually trust others especially when dealing with money. Our society has increasingly become more and more individualistic rather than communal and this study goes to show to what extent we are willing to sacrifice ourselves for the benefit of the group.,no,2,6,6,4,68,2,"big bear, california",2,33.41479492,-111.9093018,-1
R_1Iinh17ytn5jQye,Default Response Set,Anonymous,,,149.169.215.232,0,11/3/15 11:45,11/3/15 12:24,1,1,1,0,0,114.715,0,1,400,1,0,0,21.662,0,,,,,,,1,9,1,"This world relies on teamwork and communities. There is nothing we can do by ourselves. Therefore, throughout my life I wanted everyone to benefit and still do. That is the right thing. With $8, all of us would be happy. If I got more money than the others or less, I would be sad or the others would be sad. ",1,6,1,9,8,9,6,6,9,1,5,1,1,1,4,3,8,8,7,9,9,6,9,9,8,5,8,9,7,5,8,8,9,1,0,0,0,0,5,9,1,2,1,2,2,The present study was trying to show if people decide to care for themselves or for others by seeing if people wanted more money for themselves or equal amount of money for all.,no,3,3,4,3,77,2,"Krasnodar, Russia",0,33.41479492,-111.9093018,-1
R_2CdlKl128n2FlXg,Default Response Set,Anonymous,,,149.169.214.197,0,11/3/15 11:56,11/3/15 12:24,1,1,1,0,0,76.12,0,1,,,,,,,320,1,0,0,24.592,0,1,9,1,"Because if the other people in my group contribute 400 each  then we will all end up winning, which is fair. But at the same time, I don't want to be the only one to contribute the 400, so 320 seems more reasonable. ",1,7,4,8,7,5,7,5,6,2,4,2,3,1,5,1,6,9,7,9,9,5,9,7,6,5,8,9,7,2,9,9,9,1,3,0,0,0,6,7,3,2,1,2,2,How we would act in a situation that involves money and people we don't know (strangers). This is meant to see whether we would choose to trust others or just act for our own benefit. It looks at our thought processes in making the decision to share the money and how much. ,No.,4,2,6,2,75,2,"Viama, Brazil.",0,33.41479492,-111.9093018,-1
R_1FsNJ3sVn7rY76E,Default Response Set,Anonymous,,,149.169.253.254,0,11/3/15 11:54,11/3/15 12:24,1,1,1,37.091,38.604,74.737,2,1,350,1,11.766,13.309,17.492,2,,,,,,,1,9,9,"I wanted to reach an amount close to 400 cents, as I did not want to ""screw over"" my group. However, a perhaps irrational fear of being taken advantage of myself caused me to deduct a mere 50 cents from the contribution. I immediately regretted my decision.",1,6,4,7,7,7,3,6,6,4,4,4,3,2,5,2,6,7,6,5,8,8,8,6,5,4,4,5,6,3,4,3,7,1,0,0,1,0,4,7,3,1,3,1,2,"Although the study was presented as a decision-making experiment, I believe it highly involved one's inclination towards selflessness and self gain. Trust of peers and strangers also seemed to be a recurring theme among the questions. By giving people a small amount of time to choose their contribution to the group, I believe the study aimed at getting the core, immediate reactions from people, not giving them ample time to decide between social obligation and personal gain.",No. Although I do not quite understand what the question is asking specifically.,9,2,4,2,76,2,"Phoenix, Arizona, USA",1,33.41479492,-111.9093018,-1
R_3rYare9xDk7iuE7,Default Response Set,Anonymous,,,149.169.209.223,0,11/3/15 11:52,11/3/15 12:26,1,1,1,0,0,107.423,0,1,,,,,,,75,1,0,0,16.117,0,1,1,1,"The reason I chose to put the amount I did was because before the study the instructions stated that if everyone contribute their $4 dollars then every would get double the money. However, If everyone contribute and I didn't I will get more money then my group. Therefore, I am hoping my group contributes more then the small amount I decided to contribute.  ",1,7,6,9,5,9,7,7,8,4,5,4,5,4,6,5,5,5,7,6,6,5,7,2,7,6,4,7,5,6,4,5,6,3,8,0,0,0,2,3,3,1,2,1,2,I believe the present study was trying to indicate whether we trust working with people we know so little about and I also believe this study was trying to see how much effort we are will to put for the group rather than just our own benefit. The study this by asking personal questions. ,no,2,5,3,4,74,2,"Tolleson, AZ",4,33.41479492,-111.9093018,-1
R_1joJxU0ZuCds8EO,Default Response Set,Anonymous,,,149.169.221.221,0,11/3/15 11:50,11/3/15 12:28,1,1,1,0,0,77.487,0,1,,,,,,,150,1,0,0,90.128,0,1,9,1,"I chose to contribute the amount that I did based on an attempt to calculate both the payout for myself individually as well as the group. I chose to contribute $1.50 in the event that if my other group members chose to not contribute to the pool I would still have at least $8.50 left no matter what my group chose to personally give. If my group members were to chose to contribute, then that would be a bonus for me, and depending upon how much they gave, it could also help themselves. I did not  want to contribute nothing, because I knew that would help me, yet hinder my fellow group members.",1,6,7,9,8,8,7,4,7,1,2,2,5,1,5,3,8,7,8,8,6,2,5,1,4,2,7,6,5,7,6,5,5,1,0,0,0,0,4,6,3,2,1,2,2,"I believe the present study was trying to show how much of an impact strangers can have on the outcomes of different situations in your life, whether you realize it or not. ",No.,6,2,2,4,73,2,"Surprise, AZ United States",4,33.41479492,-111.9093018,-1
R_3r1lbTBPWzmFD5A,Default Response Set,Anonymous,,,149.169.251.35,0,11/10/15 11:29,11/10/15 12:17,1,1,1,0,0,81.134,0,1,0,1,8.422,8.422,9.912,1,,,,,,,1,1,1,I chose not to contribute because that meant I won't be losing money.,1,7,5,9,9,8,8,8,7,8,9,9,6,3,8,5,6,7,4,7,8,2,6,7,8,6,5,6,8,8,5,8,8,1,5,0,0,0,2,2,2,1,2,1,2,The study was trying to show how individuals interact in society.,No,4,4,3,4,70,2,"Cali, Colombia",0,33.41479492,-111.9093018,-1
R_OASMDcCmKGg1P5n,Default Response Set,Anonymous,,,149.169.253.148,0,11/10/15 11:30,11/10/15 12:18,1,1,1,0,0,112.373,0,1,,,,,,,80,1,34.829,34.829,39.065,1,1,3,6,"I chose to contribute what I did, because I wanted the other participants to get the same amount as I did. ",1,4,4,6,6,8,4,8,8,7,5,8,4,7,9,9,3,5,3,7,7,1,6,7,6,5,7,4,5,4,1,8,9,1,4,0,0,0,4,8,2,1,3,2,2,"I believe the study was trying to show how we view society now a days. I believe the world got a bit harsher and with money involved, most people would look out for themselves first then look to the right to help others. ","The instructions were a bit vague, about the amount being shared and the question about the percentages...",3,4,4,4,74,2,"Phoenix, Arizona",3,33.41479492,-111.9093018,-1
R_2CPnGjNmnWr0xRs,Default Response Set,Anonymous,,,149.169.253.11,0,11/10/15 11:25,11/10/15 12:21,1,1,1,128.398,128.398,128.718,1,1,,,,,,,160,1,33.931,33.931,39.375,1,1,9,1,"I felt that there would be a greater probability of more people being inclined not to give the full amount. I made my decision on this basis. I felt contributing a number closer to the middle, and being closer to the lesser amount, I would benefit the most by making this decision. ",1,5,3,9,9,9,5,6,7,6,2,7,4,3,2,1,4,6,3,8,8,5,6,6,7,3,4,8,6,2,5,5,5,1,0,0,0,0,5,9,1,2,1,2,2,"This study is trying to demonstrate how we make our decisions when there is a benefit for us as individuals while the outcome is based on a group consensus. In this instance, we all made a decision to give some of our money away. The amount receive is dependent on the total amount donated and by whom. ",no.,9,7,2,5,76,1,South Dakota,0,33.41479492,-111.9093018,-1
R_1IY1hKdIYXwFWZs,Default Response Set,Anonymous,,,149.169.250.89,0,11/10/15 11:38,11/10/15 12:21,1,1,1,0,0,108.317,0,1,,,,,,,0,1,35.739,40.694,55.684,3,1,1,1,I chose to not contribute because I would earn $10. If everyone in my group did not contribute then we would all stay with $10. ,1,8,7,9,6,8,7,7,9,5,5,7,3,2,8,3,7,8,7,9,8,7,8,9,9,5,5,6,7,8,9,9,9,1,2,0,0,0,4,9,3,2,1,1,2,I think this study was trying to show how generous and trustworthy we are toward us and other people that we don't know. It was trying to show it by asking how much money we were willing to invest to help others and then by asking us questions about our personality.,"I was not really suspicious, rather confused because it was hard to decide how much money to keep and how much money to invest if we did not know the situation or the people. / ",9,2,2,4,78,2,"Arizona,United states",0,33.41479492,-111.9093018,-1
R_3FUVl7JyrNWzwl1,Default Response Set,Anonymous,,,149.169.250.204,0,11/10/15 11:32,11/10/15 12:25,1,1,1,70.07,98.8,146.711,2,1,400,1,3.253,3.253,15.181,1,,,,,,,1,9,1,"I contributed all of my money because while I might need as much cash as I can get, my values push me to give to the larger picture instead of keeping myself in mind. It seemed the most logical to expect the best from others and to practice what I preach, so I gave all my money in the hopes that everyone else would do the same so we could double everyone's money and get the highest total return together. ",1,6,5,7,8,5,6,8,3,9,8,8,7,3,7,7,3,7,6,9,9,1,6,8,7,1,8,7,8,4,8,8,6,1,0,0,0,0,6,8,1,3,2,2,2,"It has something to do with how we, as human beings, make decisions that affect others and how our decisions would change when we are individually making this decision instead of being with those we will impact. It takes into account our morals and values in the questionnaire and the split second decision was to pressure us even more. ",no,2,5,6,3,78,2,"Avondale, Arizona",0,33.41479492,-111.9093018,-1
R_0rIIsv3s5fwxHhL,Default Response Set,Anonymous,,,149.169.222.38,0,11/10/15 11:22,11/10/15 12:27,1,1,1,0,0,131.625,0,1,,1,9.653,9.653,14.252,1,,,,,,,1,9,5,I chose to only contribute half of my four dollars because I would have at least some for me and still give some to the group.,1,9,6,9,9,9,9,8,9,5,6,2,2,1,7,3,4,7,5,8,6,7,7,5,8,4,8,8,7,8,2,9,8,1,10,1,0,0,2,7,3,1,3,1,2,I think this study was trying to show the complete process of decision making. I also think it was very informal and gave all the detailing of what was going to happen. I gave all the main possible scenarios with calculating the better outcome.,I did not think that we were going to be awarded money and credits.,6,9,6,9,71,2,"Phoenix, Arizona",0,33.41479492,-111.9093018,-1
R_wXzKKTAL9KxuFHz,Default Response Set,Anonymous,,,149.169.235.94,0,11/10/15 11:31,11/10/15 12:28,1,1,1,0,0,52.685,0,1,143,1,12.088,12.088,15.612,1,,,,,,,1,9,1,"I chose to contribute the amount that I did because a team effort is better than personal gain. I would rather my team members get the same rather than earning more for myself. If I contribute more money than the team will have more money, so the outcome is better for the team as a whole rather than it being better for only one person. ",1,8,7,9,9,9,8,7,8,1,6,2,3,1,6,3,9,9,9,9,9,6,7,7,6,4,2,7,6,7,4,9,9,1,0,0,2,0,3,10,2,1,2,2,2,I think the present study was trying to show how our decisions affect other people and how much we take others into account when we know we are directly affecting them. It highlights how we can decide to be selfish or take others into consideration instead. This was showed through our decision of how much money to contribute. ,No.,7,9,5,9,78,2,Arizona,0,33.41479492,-111.9093018,-1
R_2tx7x2aZ5URt1L3,Default Response Set,Anonymous,,,149.169.144.247,0,11/16/15 13:42,11/16/15 14:41,1,1,1,0,0,85.577,0,1,,,,,,,239,1,14.016,14.016,15.763,1,1,9,9,It seemed like a good amount,1,7,7,9,9,7,9,8,8,7,8,2,8,3,9,9,5,8,7,9,8,8,9,6,9,1,5,1,9,3,4,6,7,1,0,0,0,0,8,7,1,3,1,2,2,Trust ,no,3,7,3,9,61,2,"Santa Ana, CA",8,33.41479492,-111.9093018,-1
R_88NtH63UYMsjaBb,Default Response Set,Anonymous,,,149.169.245.6,0,11/16/15 13:45,11/16/15 14:44,1,1,1,0,0,83.586,0,1,,,,,,,400,1,6.31,6.31,7.402,1,1,9,1,If I choose to not contribute I receive more money then everyone else. However everyone else will receive less then me.,1,5,7,9,9,9,9,7,9,9,9,9,9,5,9,5,2,8,6,3,5,2,7,5,6,4,1,8,4,5,7,3,7,1,0,0,0,0,3,7,3,1,1,2,2,This study is to show whether or not one would take all and leave everyone with less. Benefit for one or benefit for all.,no,5,2,5,4,75,1,phoenix Arizona United states,0,33.41479492,-111.9093018,-1
R_1pGPoX1xDi70BzZ,Default Response Set,Anonymous,,,149.169.246.136,0,11/16/15 13:40,11/16/15 14:46,1,1,1,0,0,62.417,0,1,4,1,12.168,21.407,34.586,4,,,,,,,1,9,1,"Because the common good benefits the entire community, and being part of a community benefits me.",1,7,3,7,7,9,7,7,8,2,7,4,5,1,4,6,7,8,7,7,8,9,9,7,7,4,4,8,6,6,4,5,6,3,1,0,0,0,7,8,1,2,1,2,2,If you trust co-workers to have your interest at heart when they make choices and if they believe you have/ are considering them.,no / ,9,7,9,7,64,2,"Torrance, California",1,33.41479492,-111.9093018,-1
R_2aOUT9s8N05x9AB,Default Response Set,Anonymous,,,149.169.246.3,0,11/16/15 13:40,11/16/15 14:48,1,1,1,0,0,47.064,0,1,,,,,,,350,1,11.692,19.499,20.553,2,1,9,1,"I chose to contribute the amount that I did (350) because I feel that though I want to help the group as a whole, it is hard to know the intentions of my fellow group members. If I were able to speak to the other members in my group it would be easy to sway everyone to contribute so we all walk away winners. with that in mind I want the success of every member in my group, but I also want to be able to walk away with some profit.",1,8,4,8,9,9,6,8,9,2,7,3,6,1,7,8,9,8,8,9,9,6,7,7,9,2,2,8,4,4,3,7,8,2,1,0,0,1,6,6,2,1,2,2,2,"I think this study was trying to show the trust in others, and in ones self when something important is involved. Like the Notorious BIG song states ""Mo Money Mo Problems,"" and while this may be just a hit rap song, there is some truth to his statement. Once money is thrown into the loop, some peoples motives tend change, and their true intentions come forth. This is not just the case in regards to money, but personal gain over others. The questions that follow after are to see how as a person you tend to view others and how much trust you tend to place upon them. This also shows how ""selfish"" you tend to be in comparison to the money amount you answered to give out.",No,2,9,6,2,77,1,"Chatsworth, California",2,33.41479492,-111.9093018,-1
R_3MR1scoQNFU3Ut2,Default Response Set,Anonymous,,,149.169.219.241,0,11/16/15 13:42,11/16/15 14:48,1,1,1,0,0,52.201,0,1,400,1,4.491,4.491,5.384,1,,,,,,,1,9,1,"By contributing the full amount it allows the biggest payoff for the group as a whole. If I decided to keep my money, why would I not expect everyone else to do the same.",1,8,6,8,9,9,5,7,8,1,4,1,3,3,3,7,3,7,5,9,9,7,9,2,9,1,1,3,7,5,2,4,3,1,0,0,0,0,8,8,1,2,3,2,2,"It seems to me that the study is about  trusting in others or self preservation. We're given an opportunity to be greedy and take more for ourselves, or to allow more for the whole group. By giving a simple cash example, we got to make the choice of making the best choice for the group, or making the best choice for myself.",no,5,3,4,3,74,1,"Phoenix, AZ United States",1,33.41479492,-111.9093018,-1
R_1kS5fcjLsECNLNI,Default Response Set,Anonymous,,,149.169.138.89,0,11/16/15 13:42,11/16/15 14:50,1,1,1,0,0,96.48,0,1,,,,,,,400,1,10.601,10.601,11.799,1,1,9,5,Because if I contribute more I am also putting faith that others will do the same and in the end someone gets a better amount than if we are all greedy and don't contribute anything. If I am not helping myself I am at least helping someone else or the group as a whole.,1,8,5,8,6,8,7,5,9,1,3,2,5,1,5,7,5,8,7,9,9,8,9,3,8,8,8,9,7,7,6,8,9,1,0,0,0,0,3,4,3,3,3,2,2,I think it was trying to show/study how people interact with each other based on trust and good will by asking what you would do and then what others would do probably to see if they would get the same responses or if you would match what you think others would decide or if you make your own decisions not based on anyone else.,no,9,2,4,5,76,2,massachusetts,1,33.41479492,-111.9093018,-1
R_yZK00uOAKMPTiJH,Default Response Set,Anonymous,,,149.169.122.254,0,11/16/15 13:40,11/16/15 14:50,1,1,1,0,0,89.478,0,1,399,1,4.369,4.369,6.507,1,,,,,,,1,9,5,"I felt that after reading the description that most people would contribute all of their income. I tried to think of it as a probability and decided that more people would contribute all than some.  / Now, I am thinking about it and should have contributed none. Then I could have had the sure thing.",1,6,4,8,4,7,6,7,6,4,4,4,5,3,4,4,7,7,7,8,7,7,8,7,7,6,6,9,6,6,6,4,8,1,0,0,0,0,5,9,3,2,1,2,2,I believe the study was trying to determine how people make decisions in a stressful situation (time limit) and how they feel about them afterwards. The questions at the end related mostly to happiness and team work. The study is attempting to find a correlation between decision making and personality (as far as happiness and cooperation). ,I felt like some of the questions were asked in such a way to make you double think your decision. ,6,3,5,3,75,2,"Glendale, Arizona, United States",3,33.41479492,-111.9093018,-1
