V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_1jiYKFU5Vl40M6q,Default Response Set,Anonymous,,,195.37.116.3,0,29.10.15 14:55,29.10.15 16:30,1,1,1,0,0,70.686,0,1,400,1,0,0,8.08,0,,,,,,,1,9,1,"Ich hoffe darauf, dass die Gesamtheit der Gruppe, allen Gruppenmitgliedern das beste mÕ_chte und somit genau so gehandet hat wie ich. Zumal denke ich, dass so am meistenGeld nachher fÕ_r alle heraus kommt.",1,8,9,6,8,8,5,7,6,7,7,8,3,3,6,7,7,9,8,9,9,9,8,4,8,8,2,9,8,4,3,8,7,1,0,0,0,0,7,8,3,2,1,2,2,"Ich denke  in dieser Studie sollte gezeigt werden, wie hoch die Bereitschaft des einzelnen ist fremden Personen zu Vertrauen, wenn es dabei um Vor- oder Nachteile fÕ_r sich selber geht. Durch die am Õnfang getroffene Entscheidung und die erst darauffolgenden Fragen Õ_berdenkt man sein Handeln nochmal. Entscheidung und Fragen kÕ_nnten sich gegenseitig beeinflussen.","Ich vermute, dass viele Teilnehmer die HÕ_lfte des Betrages an die Allgemeinheit gegeben haben und die andere HÕ_lfte behalten haben. AuÕªerdem versucht  man schnell die anderen Teilnehmer einzuschÕ_tzen und ihr Handeln vorauszusehen um davon sein eigenes Handeln abhÕ_ngig zu machen.",9,5,2,5,77,2,"Deutschland, MÕ_nchengladbach",0,50.860.107.421.875,69.741.058.349.609,-1
R_1Kll5TZZcD1NJcR,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 12:55,06.11.15 14:33,1,1,1,0,0,103.786,0,1,251,1,10.907,10.907,12.588,1,,,,,,,1,9,9,"Weil ich nicht alles einsetzen wollte, aber auch nicht alles behalten wollte, habe ich circa den Mittelwert genommen",1,7,7,9,7,9,5,9,9,1,1,2,5,1,5,7,5,9,9,9,9,9,7,7,9,1,5,9,7,9,5,5,3,1,0,0,0,0,1,5,3,1,1,1,2,Meine Reaktionen auf fremde und vertraute Menschen und wie abhÕ_ngig ich mich von Ihnen mache,nein,2,7,2,7,71,2,"Mechernich, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_1mdWh9fqo9LoDOw,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:36,06.11.15 12:16,1,1,1,0,0,85.189,0,1,100,1,0,0,19.62,0,,,,,,,1,9,1,"Verlust ist im Falle, dass ich alleine Geld gebe nicht besonders hoch, aber es besteht die Chanceëâ, wenn die anderen Õ_hnlich entschieden haben, etwas Profit zu  machen.",1,5,6,8,7,3,5,7,6,2,7,2,6,3,4,5,4,9,8,7,8,8,7,7,6,6,8,7,5,6,2,3,6,4,1,1,0,0,7,8,1,3,3,2,2,"Ich denke es geht darum wie sozial/egoistisch Menschen handeln, wenn sie dabei abhÕ_ngig von unbekannten Personen sind.","Ich kÕ_nnte mir vorstellen, dass eher so gehandelt wird, dass die die Teilnehmer Õ_berlegen wie sie den grÕ_Õªten Gewinn machen und nicht wie die gesamte Gruppe den grÕ_Õªten Gewinn machen.",3,4,4,2,75,2,"Warstein, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_1MRsINRSoeo1Rgp,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 10:24,10.11.15 11:48,1,1,1,0,0,69.695,0,1,400,1,5.569,5.569,7.019,1,,,,,,,1,9,1,"Durch die Verdopplung des eingezahlten Geldes, wÕ_re es am gerechtesten (im Sinne von: "" jeder erhÕ_lt gleich viel Geld"" ) und logischsten, wenn jeder das ihm zur VerfÕ_gung stehende Maximum als Betrag wÕ_hlt.",1,1,1,7,9,1,1,3,3,6,1,6,1,1,7,2,5,8,5,7,8,8,5,4,9,3,3,9,8,6,8,3,1,1,0,0,0,0,6,8,1,3,3,2,2,Ob ein anonym agierender Mensch eher egoistisch oder auf das Allgemeinwohl bedacht handelt. Das Ergebnis wird eventuell noch mit den Ergebnissen aus den Fragen zum Charakter des Probanden in Zusammenhang gebracht.,nein,9,3,4,2,78,1,"Windeck, Nordrhein-Westfalen",0,50.860.107.421.875,69.741.058.349.609,-1
R_1oAckzPju97H3b0,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 11:15,03.11.15 11:58,1,1,1,0,0,109.129,0,1,0,1,4.804,4.804,9.564,1,,,,,,,1,9,1,"Ich mÕ_chte kein Risiko eingehen weniger Geld zu bekommen. Ich setzte darauf, dass die beiden anderen Gruppenmitglieder ihre 4 _ŠÎ der Gemeinschaft geben und ich somit 10_ŠÎ verdiene und die anderen beiden nur 6_ŠÎ",1,4,4,8,6,6,3,5,4,4,5,6,3,2,4,2,6,6,3,9,7,8,3,6,7,3,6,8,5,5,5,3,1,1,0,0,0,0,2,8,3,3,3,1,2,"Es sollte z.B. getestet werden, wie egoistisch man seine Entscheidungen (auch bezÕ_glich Gelds) trifft. Dies wurde dadurch gezeigt, wie viel der 4_ŠÎ man der Gruppe zur VerfÕ_gung stellt und wie viel man fÕ_r sich behÕ_lt.  / Zudem wurden Fragen Õ_ber die Wichtigkeit von Erfolg und Gewinnen gestellt und wann man lieber auf sich achtet oder auf die Gruppe.","Mir kam es etwas komsich vor, dass die eigene VergÕ_tung fÕ_r das Experiment von anderen Teilnehmern abhÕ_ngt, da ich dies als etwas unfair empfand.",3,5,5,6,77,2,Aachen (Deutschland),0,50.860.107.421.875,69.741.058.349.609,-1
R_1ojy9uHriFggdJ3,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 09:16,04.11.15 11:11,1,1,1,0,0,71.486,0,1,,,,,,,400,1,0,0,18.215,0,1,9,1,Ich vertraue auf das Denken im Teamgeist der Anderen.,1,9,9,8,9,9,7,9,9,7,7,6,7,4,8,7,3,9,8,7,9,9,7,7,9,2,2,4,5,6,3,2,8,1,0,0,0,0,7,9,3,3,1,2,2,"Ich denke, dass mit dieser Studie gezeigt werden sollte, wie fragmentiert die Gesellschaft in Hinblick auf ihr gemeinschaftsorientiertes Denken ist. Insofern gibt es sicherlich Unterschiede in Bezug auf Alter und dem sozialen Umfeld. Dies wurde mithilfe eines Experiments gezeigt, das mit Geld funktioniert. Denn Geld ist immer noch ein Faktor, der viele unserer Entscheidungen beeinflusst.",nein / ,2,5,3,3,79,2,"Erftstadt, Deutschland",3,50.860.107.421.875,69.741.058.349.609,-1
R_1ozLP3TCMnkKn7A,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 12:54,06.11.15 14:51,1,1,1,0,0,148.62,0,1,400,1,0,0,5.065,0,,,,,,,1,9,1,"Ich denke, dass man gemeinsam in der Gruppe am meisten Geld verdienen kann, da das Geld, dass ins Spiel gebracht wird, verdoppelt wird. Wenn also alle ihr ganzes Geld geben, wird alles verdoppelt und gemeinsam verdienen alle am meisten. Wenn man Geld behÕ_lt, wird damit nicht gearbeitet, und kann nicht verdoppelt werden. Deshalb habe ich mich fÕ_r die gesamte Summe entschieden. ",1,2,3,5,9,9,6,7,9,3,9,3,1,1,3,7,9,9,8,9,9,8,9,2,6,8,7,8,7,7,9,7,8,1,0,0,0,0,7,10,3,3,2,2,2,"Ich denke, dass in diesem Experiment der Umgang mit anderen Menschen in der Gesellschaft gezeigt werden soll. Die erste Aufgabe ist ein Gemeinschaftsprojekt, in dem der einzelne seinen MÕ_glichen Vorteil zum Wohle der Gemeinschaft zurÕ_ckstellen soll. Die folgenden Fragen gehen in dieselbe Richtung.","Oft kommt es auf die Situation drauf an, wie man handeln sollte. Das kann nicht so gut in allgemeinen Fragen beantwortet werden.",6,2,5,3,77,1,WaldbrÕ_l DE,0,50.860.107.421.875,69.741.058.349.609,-1
R_1pMtiEVvoIp1K5v,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:38,06.11.15 12:22,1,1,1,0,0,92.178,0,1,,,,,,,250,1,0,0,24.891,0,1,5,2,Um der Gruppe zu helfen. Deshalb habe ich relativ viel der Gemeinschaft Õ_berlassen.,1,4,3,8,3,8,7,5,8,3,7,3,6,2,6,4,6,7,4,6,6,7,5,2,5,4,4,7,7,3,4,6,4,4,0,0,0,0,6,4,1,3,3,2,1,"Hier wurde untersucht, inwiefern die Gesellschaft, als egoistÕ_sch betrachtet wird. Wie weit man seinen Freunden oder Fremden vertraut und wie weit man selbst das Vertrauen ausnutzen wÕ_rde. Es ging also um Egoismus und Vertrauen.","Ich habe mich ein bisschen unwohl gefÕ_hlt, da ich nicht so richtig einschÕ_tzen konnte, wie ich die Fragen beantworten sollte. Es gab diese und diese Situationen in meinem Leben, daher konnte ich das nicht pauschal sagen. Ich habe eher aus dem Bauch heraus geantwortet.",4,5,4,5,75,1,Bonn,0,50.860.107.421.875,69.741.058.349.609,-1
R_1pyvvWQNN1EHHex,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 09:47,06.11.15 11:08,1,1,1,0,0,88.218,0,1,,,,,,,100,1,0,0,24.564,0,1,9,1,"Ich habe mich fÕ_r den Beitrag von 100c entschieden, da ich selbst dadurch noch einen GroÕªteil der mir zur VerfÕ_gung stehenden Geldmenge behalte jedoch trotzdem etwas in die Gruppe einzahle. Dabei gehe ich trotz der nur teilweisen RÕ_ckzahlung der Einzahlung davon aus, dass sich die Gruppenmitglieder Õ_hnlich verhalten werden. DarÕ_ber hinaus bin ich daran interessiert, was in den nÕ_chsten Stufen des Experiments passieren wird und mÕ_chte fÕ_r mÕ_gliche weitere Stufen noch ""Spielgeld"" Õ_brig behalten. ",1,7,5,8,6,8,7,7,6,2,6,2,3,1,3,2,7,7,4,7,8,8,7,6,6,4,7,3,4,8,2,7,1,1,0,0,0,0,7,9,3,2,1,2,2,"Ich gehe davon aus, dass es sich um ein Experiment zum Umgang und Vertrauen der Menschen untereinander handelt. Das ErÕ_ffnungsexperiment bei dem Geld in einer Gruppe verteilt wird deutet schon darauf hin. Die Frage in welche Richtung sich die Probanten entscheiden ist der SchlÕ_ssel. Obwohl die 4_ŠÎ die einem zu Beginn zur VerfÕ_gung stehen noch nicht im eigenen Besitz waren, mÕ_chten die meisten sie vermutlich nicht abgeben. Wenn jeder in der Gruppe den vollen Betrag verteilt, so bekommen alle das gleiche. Die Frage ist also, versuchen die Probanden den eigenen Gewinn zu maximieren und wenn ja, wo liegt die Schmerzgrrenze der eigenen Investition ab der man sich unwohl fÕ_hlt und nicht ohne Gegenleistung von anderen profitieren mÕ_chte. Darauf folgend werden dann Beziehungen von Menschen untereinander im Privaten und im Beruf untersucht um die Entcheidungen zusammen bringen zu kÕ_nnen.",Ich habe daran gezweifelt wie sich wohl die anderen Teilnehmer in meiner Gruppe verhalten werden und die fÕ_r mich richtig erscheindende Investition eines Viertels meines Guthabens getÕ_tigt. DarÕ_ber hinaus war es fÕ_r mich interessant darÕ_ber nachzudenken wie ich eigentlich selbst mit Personen ob unbekannt oder bekannt umgehe und wem ich Vertrauen schenke. Dabei findet man mÕ_glicherweise Entscheidungen die nicht unbedingt in das Selbstbild passen.,9,9,9,7,71,1,"Deutschland, Zeven",0,50.860.107.421.875,69.741.058.349.609,-1
R_1QuYFwaW9JI5slG,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 15:44,03.11.15 17:43,1,1,1,50.028,88.272,112.11,3,1,400,1,0,0,7.125,0,,,,,,,1,9,1,"Weil ich davon ausgegangen bin, dass niemand in meiner Gruppe das Risiko eingeht 0 Cent zu setzen, da er damit mit grÕ_Õªerer Wahrscheinlichkeit mehr Geld insgesamt fÕ_r sich selbst verliert. Dies ist der Fall, weil die anderen Personen in der Gruppe ebenfalls 0 Cent setzen kÕ_nnten.",1,3,4,7,8,5,8,9,4,8,9,6,9,5,8,9,4,9,4,9,8,6,7,9,7,1,1,1,5,2,1,1,7,4,0,0,0,0,8,8,1,2,3,2,2,"Ich denke, dass es sich bei dieser Studie um Erkenntnisse Õ_ber Egoismus der Teilnehmer und eventuell auch um deren Menschenkenntnisse bezÕ_glich unbekannten Mitmenschen. Das Spiel am Anfang soll zeigen, wie viele der Teilnehmer in der Lage sind, einen fÕ_r sie eventuell hÕ_heren Gewinn, zugleich hÕ_heres Risiko, einem ausgeglichenen Gewinn fÕ_r die Partner des Spiels vorzuziehen.","Ich hatte teilweise die Vermutungen, dass Fragen etwas anders formuliert doppelt gestellt wurden, um die Ernsthaftigkeit der Beantwortung der Probanten zu Õ_berprÕ_fen und somit die Aussagekraft der Ergebnisse zu stÕ_rken.",9,4,2,6,77,1,"Gummersbach, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_1r6udUf4dZAtY7B,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 16:09,04.11.15 16:59,1,1,1,0,0,164.026,0,1,400,1,0,0,12.116,0,,,,,,,1,9,1,Da alle Teilnehmer in Summe mehr erhalten.,1,5,7,9,9,9,9,7,1,1,4,1,5,1,2,3,5,8,7,8,9,7,5,7,5,1,1,9,3,4,2,3,1,1,0,1,0,0,8,8,1,3,3,2,1,"Es soll gezeigt werden, ob Menschen in einer Gruppe mit Unbekannten ihren eigenen Vorteil Õ_ber den Erfolg der Gruppe stellen. Dies soll einmal durch die Verteilung von Geld, ohne vorherige MÕ_glichkeiten der Kommunikation untereinander, gezeigt werden und andererseits durch spezifische Frage zu den einzelnen Personen.",nein,2,5,9,9,77,2,"Bonn, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
R_1rDkgolpPBpEGCs,Default Response Set,Anonymous,,,195.37.116.3,0,29.10.15 14:57,29.10.15 16:25,1,1,1,0,0,71.905,0,1,,,,,,,400,1,0,0,44.587,0,1,9,1,"Sollten sich alle Gruppenmitglieder entscheiden ebenfalls den hÕ_chsten Preis fÕ_r die Summe beizutragen, so erhÕ_lt jeder mehr Geld und die Chance mit weniger auszugehen ist geringer. Es ist besser 6_ŠÎ zu erhalten als 4_ŠÎ, wenn sich alle entscheiden Ihr Geld zu behalten.",1,9,5,8,9,7,8,8,7,2,7,1,3,2,5,7,7,9,8,9,9,9,5,6,6,2,6,2,7,4,6,7,4,1,0,0,0,0,6,7,1,3,2,2,2,Ich denke dass in dieser Studie das Verhalten  einzelner Individuen in einer Gruppe gezeigt werden soll und in welchem MaÕªe der Einzelne versucht Vorteile fÕ_r sich selber rauszuschlagen oder lieber auf das Wohlergehen der ganzen Gruppe achtet.,nein,9,5,9,5,70,2,"Emmerich, NRW",1,50.860.107.421.875,69.741.058.349.609,-1
R_1rlw7r1f3Daim9r,Default Response Set,Anonymous,,,195.37.116.3,0,10.11.15 12:21,10.11.15 13:05,1,1,1,0,0,62.65,0,1,400,1,20.35,20.35,21.681,1,,,,,,,1,9,1,"Ich habe mich fÕ_r die HÕ_he von 400 entschieden, da wenn jeder Teilnehmer den Betrag gibt, auch jeder am Ende den gleichen Gewinn erhÕ_lt und es somit nicht ungerecht ist, wenn einer mehr und einer weniger erhÕ_lt.",1,6,7,9,8,9,5,8,7,6,8,6,2,1,5,6,3,8,6,9,8,7,8,5,6,1,5,6,4,3,5,4,2,2,0,0,0,0,4,9,3,3,2,1,2,"Ich denke in dieser Studie soll gezeigt werden, inwiefern man sich von anderen zu seinem Handeln beeinflussen lÕ_sst, oder ob man individuell handelt und ob es einem dabei egal ist, was andere davon halten. Des Weiteren wurde anhand der Studie ermittelt, ob oder inwieweit man nur an sein eigenes Wohl denkt, oder auch an das seiner Mitmenschen. / Meiner Meinung nach wurde dies versucht zu zeigen, indem Fragen gestellt wurden in welchen man sich in die beschrieben Situationen hineinversetzen konnte und die Themen den Alltag betreffen und nicht weltfremd oder abstrakt sind. Des Weiteren musste man sich selbst durch die Art der Fragen hinterfragen und Õ_ber sein Verhalten ehrlich nachdenken.",nein,9,3,2,9,78,2,"KÕ_ln, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_20TKDZ8atV8aCag,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 16:26,04.11.15 16:50,1,1,1,0,0,52.432,0,1,230,1,0,0,9.433,0,,,,,,,1,9,1,"eigenes Wissen und guten Willen befriedigen, aber nicht genug Vertrauen in andere",1,7,7,8,8,9,9,9,8,1,7,2,5,4,8,8,1,7,2,8,2,7,2,3,3,1,2,5,4,8,1,8,1,1,0,0,0,0,3,8,3,1,2,2,2,PersÕ_nlicher Eigennutz gegenÕ_berstehend von Interesse am Allgemeinwohl / Einfluss der Gesellschaft und der direkten Umgebung auf die PersÕ_nlichkeit,nein,6,9,7,6,78,1,"Brilon, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_22lxlxZkEsbJuMx,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 15:44,03.11.15 17:41,1,1,1,0,0,96.362,0,1,0,1,0,0,14.855,0,,,,,,,1,9,1,"Ich habe mich fÕ_r 0_ŠÎ entschieden, da ich somit den fÕ_r mich persÕ_nlich hÕ_chsten Gewinn erzielen wÕ_rde.",1,8,6,7,7,9,5,8,8,6,8,6,9,6,7,8,1,8,8,7,8,4,8,6,6,3,2,7,3,8,2,2,8,4,0,0,0,0,8,8,2,3,2,1,2,"Ich denke, dass anhand dieser Studie alltÕ_gliche Verhaltensweisen von Menschen gegenÕ_ber ihren Mitmenschen und sich selbst aufgezeigt werden sollten. Dies wurde mittels Fragen zu alltÕ_glichen Interaktionen, gepaart mit Fragen zu Charaktereigenschaften versucht darzustellen.",nein,4,5,3,2,78,1,"RÕ_srath, Deutschland",4,50.860.107.421.875,69.741.058.349.609,-1
R_240eoFjTHpBs5gG,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:34,06.11.15 12:29,1,1,1,0,0,116.22,0,1,,,,,,,300,1,0,0,49.379,0,1,9,1,"Ich habe mich fÕ_r die Menge entschieden, da ich vertraue, dass die anderen Teilnehmer meiner gruppe auch einen betrag dieser hÕ_he einzahlen, sodass wir auf einen hohen gruppenbetrag kommen. Ein egoistisches vorgehen, dass ich alles behalte, schlieÕªe ich aus auch wenn das mit einem hÕ_heren gewinn verbunden wÕ_re. Damit mein Verlust nicht minimal ausfÕ_llt hab ich mir eine Sicherheit von 100ct auf meinem Konto gelassen. ",1,3,4,6,7,8,8,7,8,2,8,1,8,3,7,4,7,6,4,8,8,8,9,6,6,3,6,8,3,3,2,7,2,1,0,0,0,0,7,8,1,3,3,2,2,"Es soll eine EinschÕ_tzung geben in welchem MaÕª jemand noch an ""das gute"" im Menschen glaub. So wird gefragt ob man Menschen vertrauen kann in AbhÕ_ngigkeit der Kenntnis Õ_ber diese. Ebenso wurde dies auf die Familie bezogen und so geschaut ob sich hier etwas verÕ_ndert darstellstellen lÕ_sst Õ_ber die hÕ_he des Vertrauens gegenÕ_ber Fremden. Verbunden damit wird untersucht ob jemand egoistisch handelt und an sich selber denkt (Geldverteilaufgabe) oder um die Gruppe zu stÕ_rken ""selbstloser"" handelt. Dies wurde auch bei einer Umfrage untersucht, ob man denkt andere Leute versuchen einen auszunutzen.","Trotz meines eigentlich hohem Vertrauen auch an Fremde, kann ich mir durchaus vorstellen, dass es Mitglieder meiner Gruppe gibt, die sich gegen eine Abgabe des Geldes ans Team entschieden haben. Somit habe ich angst durch mein Vertrauen am Ende als ""depp"" dazustehen. War mir aber trotzdem sicher das Geld nicht zu behalten, da dieses Verhalten inakzeptabel fÕ_r mich ist.",5,2,5,2,77,1,"WÕ_rzburg, Deutschland",1,50.860.107.421.875,69.741.058.349.609,-1
R_2429K1Vr9GQLtVI,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 15:07,04.11.15 15:42,1,1,1,96.761,96.761,105.078,1,1,,,,,,,0,1,0,0,20.812,0,1,9,1,"Da die Wahrscheinlichkeit, dass die anderen nichts beitragen um mehr Geld zu erhalten sehr hoch ist, und somit ich weniger erhalte, wenn ich etwas beitrage, als die anderen, die dann nichts dazu beitragen. ",1,7,4,8,7,9,2,8,8,7,8,7,9,5,3,5,2,7,3,8,8,8,8,7,9,1,6,3,3,6,5,3,7,1,0,0,0,0,2,3,2,1,3,1,2,"Meiner Meinung nach, soll gezeigt werden, wie viel Vertrauen man wirklich in Fremde Menschen steckt und wie man sich selbst Fremden gegenÕ_ber verhÕ_lt",,,,,,,,,,,,
R_24tPUxA0lyABCaD,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 11:35,06.11.15 12:22,1,1,1,0,0,76.484,0,1,400,1,0,0,16.865,0,,,,,,,1,9,1,Ich habe die ganzen 4_ŠÎ in die Gruppe getan damit das Projekt am meisten erhÕ_lt. Zudem kommt dazu das ich darauf baue das meine Gruppenmitglieder auch alles dazu getan haben und wir so viel Geld fÕ_r das Gruppenprojekt haben und ebenfalls viel Geld fÕ_r uns. Ich fÕ_nde es egoistisch darauf zu setzen das alle anderen 4_ŠÎ geben und ich deshalb meine 4_ŠÎ fÕ_r mich behalte um fÕ_r mich den max. Gewinn zu ermÕ_glichen. So hat die Gruppe den max. Gewinn und nicht einer deutlich mehr als die anderen.,1,6,5,7,4,6,5,7,7,3,8,5,6,6,7,7,3,8,7,9,8,9,9,9,5,7,6,8,5,8,7,2,9,4,0,1,0,0,4,8,3,3,2,2,2,"Ich denke es soll gezeigt werden wie sehr die Leute auf die Mitmenschen (besonders Familie) RÕ_cksicht nehmen und mit ihnen zusammen ein mÕ_glichst gutes Ergebnis erreichen wollen, oder ob sie lieber mehr darauf konzentriert sind fÕ_r sich selbst Profit zu sammeln, ohne RÕ_cksicht auf Verluste bei anderen.  / Dies sollte durch die Frage mit dem Geld am Anfang gezeigt werden, weil man entweder mit der Gruppe ein gutes Ergebnis erzielen kann oder alleine ein sehr gutes, aber dafÕ_r die Gruppe opfert. Dazu wurden noch viele Fragen gestellt wie sehr man auf die anderen eingeht und ob man bereit ist sein eigenes wohl zurÕ_ck zu stellen. / ","Ich Zweifel an den Fragen zu dem vertrauen von Fremden, weil bei mir hÕ_ngt das auch sehr viel von ihrem Auftritt und ersten Eindruck ab. Wirkt dieser komisch kann ich ihnen sehr schlecht vertrauen, wirkt dieser aber gut kann ich ihnen was nicht sehr wichtige Sachen angeht eher vertrauen. Auf diese Aufspaltung des Vertrauens zu fremden wurde nicht eingegangen.",6,2,5,2,79,1,Deutschland Troisdorf,0,50.860.107.421.875,69.741.058.349.609,-1
R_25ZSVIQ3rwupHhp,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 12:57,03.11.15 13:59,1,1,1,0,0,99.076,0,1,400,1,0,0,6.301,0,,,,,,,1,9,5,"Ich hoffe, dass alle anderen sich ebenso entschieden haben um so das Geld fÕ_r die gesamte Gruppe zu verdoppeln.",1,6,5,8,9,7,7,7,6,9,5,9,2,6,7,1,3,6,3,9,7,9,8,5,9,3,9,9,8,4,3,6,6,1,0,0,0,0,4,6,3,2,1,1,2,"Anscheinend wird versucht zu zeigen wie die Zusammenarbeit mit anderen funktioniert und wie hoch das Vertrauen zu Mitmenschen ist.  / Es wird anhand von der Aussicht auf eigenen Gewinn oder den Gewinn der gesamten Gruppe dargestellt in Zusammenspiel mit der eigenen Einstellung zu Vertrauen, Zusammenarbeit und Eigennutz. ",nein,9,5,3,5,73,2,"Hattingen, NRW",1,50.860.107.421.875,69.741.058.349.609,-1
R_27UOeO303dUbffS,Default Response Set,Anonymous,,,195.37.116.3,0,06.11.15 09:42,06.11.15 11:05,1,1,1,0,0,129.364,0,1,,,,,,,300,1,28.371,31.177,41.305,3,1,9,1,"Ich gehe davon aus, dass die andern so handeln wie ich und deshalb mÕ_chte ich das beste Ergebnis fÕ_r meine Gruppe erzielen. Dies wÕ_rde eigentlich bedeuten, dass ich 4_ŠÎ fÕ_r die Gruppe einzahlen mÕ_sste, was ich aber jedoch nicht getan habe, da ich keine Sicherheit habe das die andern aus meiner Gruppe genauso wie ich handeln werden. Also habe ich 3_ŠÎ eingezahlt, damit ich wenigstens eine kleine Sicherheit fÕ_r mich selbst habe.",1,3,3,1,9,3,9,3,3,8,3,8,2,8,8,6,1,2,2,5,7,6,3,1,1,8,7,6,1,7,2,2,7,1,0,0,0,0,1,1,2,1,2,1,2,"Es wurde geguckt, ob vertrauen zu fremden Personen bestehen kann oder ob sich die Teilnehmer ausnutzen und immer nur ihr eigenes Wohl in den Vordergrund stellen. Indem man den Teilnehmer zeigt wie viel Geld sie bekommen kÕ_nnen wenn sie egoistisch handeln und wie viel Geld sie bekommen wÕ_rden wenn sie den andern, ihnen unbekannten Personen vertrauen wÕ_rden, wird hierbei gezeigt ob die Personen ehr vertrauen oder misstrauen.","Ich habe mir Õ_berlegt was mir selbst den meisten gewinn bringen wÕ_rde und dann habe ich gedacht dass alle andern Menschen genau so denken wie ich und es ab und zu den grÕ_Õªten nutzen fÕ_r einen selbst bringt, wenn man anderen vertraut. Also bin ich zu dem Schluss gekommen das ein wenig vertrauen nicht schaden kann.",7,9,6,2,78,1,Bremen,2,50.860.107.421.875,69.741.058.349.609,-1
R_28Ndp1ltEmSuLjf,Default Response Set,Anonymous,,,195.37.116.3,0,03.11.15 08:44,03.11.15 10:38,1,1,1,0,0,80.678,0,1,400,1,0,0,11.566,0,,,,,,,1,9,1,Ich habe mich fÕ_r 400 Cent entschieden weil es der Gruppe am meisten bringt.,1,6,7,9,9,9,5,6,7,5,9,2,9,3,8,3,4,7,7,7,5,6,6,6,7,3,6,6,6,9,3,1,5,1,0,0,0,0,3,4,3,1,3,2,2,Es sollte gezeigt werden ob Menschen eher ihre eigenen BedÕ_rfnisse in den Vordergrund stellen oder die BedÕ_rfnisse anderer Menschen. Sie haben versucht es mit Entscheidungsfragen klarzustellen ob eine Person eher  egoistisch ist oder eher fair gegenÕ_ber anderen. ,nein,7,2,6,2,75,2,Meckenheim,0,50.860.107.421.875,69.741.058.349.609,-1
R_29aff7hgChfwEPP,Default Response Set,Anonymous,,,195.37.116.3,0,04.11.15 14:56,04.11.15 15:43,1,1,1,0,0,60.721,0,1,,,,,,,0,1,0,0,15.77,0,1,9,1,"Ich habe mich fÕ_r 0 ct entschieden, da ich so ein Mindesteinkommen und zusÕ_tzlich eine Chance auf einen Teil des Gruppeneinkommens habe.",1,7,6,8,6,8,7,6,6,5,9,6,8,9,6,6,2,6,8,8,6,8,6,4,5,4,4,7,5,6,7,4,6,5,6,6,0,0,5,9,3,3,3,2,2,"Vermutlich sollte in dieser Studie das Vertrauen und die Hilfsbereitschaft gegenÕ_ber Fremden untersucht bzw. gezeigt werden. / Interessant ist dabei, dass man seinen eigenen Gewinn riskiert, wenn man Fremden Vertraut, d.h. sowohl gewinnen als auch verlieren kann.","meine Vermutung ist, dass auch andere auf die folgende Idee kommen: wenn alle den vollen Betrag investieren, dann bekommen alle 8 _ŠÎ. Einen noch grÕ_Õªeren Gewinn kÕ_nnte man aber erzielen, wenn 3 Personen 4_ŠÎ investieren und man selber 0 _ŠÎ.",6,4,5,5,78,1,"50321 BrÕ_hl, Deutschland",0,50.860.107.421.875,69.741.058.349.609,-1
