V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,ES,Intro1,IntroT_1,IntroT_2,IntroT_3,IntroT_4,Intro2,Q70_1,Q48,TPT_1,TPT_2,TPT_3,TPT_4,FDD_1,Q49,FDT_1,FDT_2,FDT_3,FDT_4,IntrUn,Un1,Un2,Mot,Q52,HI1_1,HI2_2,HI3_3,HI4_4,HI5_5,HI6_6,HI7_1,HI8_2,VI1_3,VI2_5,VI3_5,VI4_6,VI5_7,VI6_8,VI7_1,VI8_2,HC1_3,HC2_4,HC3_5,HC4_6,HC5_6,HC6_6,HC7_6,HC8_6,VC1_6,VC2_6,VC3_6,VC4_6,VC5_6,VC6_6,VC7_6,VC8_6,E1,E2,E3,E4,E5,TrustStran,TrustRand,Trust1,Trust2,Trust3,Trust4,PARH1,PARH2,PARH3,PARH4_1,PARH4_2,PARH4_3,PARH4_4,yearborn,gender,grewup,knownother,LocationLatitude,LocationLongitude,LocationAccuracy
R_2aJnRTD1xsncdjt,Default Response Set,Anonymous,,,129.59.230.89,0,2/18/16 12:37,2/18/16 13:17,1,1,1,0,0,80.972,0,1,300,1,7.452,7.452,13.588,1,,,,,,,1,9,1,I contributed 300 cents to give a more generous amount of money so that the other people in my group could build trust that I would put more money into the pot. I didn't put 400 cents in because I don't fully trust the other people in my group. ,1,8,4,8,4,8,6,6,7,3,4,3,6,3,4,6,6,7,7,7,7,3,6,6,7,4,7,4,5,6,6,4,7,1,0,0,0,1,7,8,1,2,1,2,2,"I think it was trying to investigate a person's tendency to cooperate with others and make decisions on behalf of a group versus others that are more interested in serving themselves and more likely to be focused on winning competitions. It was trying to show this by having us play a game that gave out the most money when people cooperated and trusted each other, whereas individual decisions ended up making the poor outcome for the group as a whole. ",I had suspicions that the game I played with 3 other people were actually people in the room with me.,6,2,3,5,75,2,"Chicago, Illinois, USA",1,36.14729309,-86.77700043,-1
R_2AZ1SqpzulCgWBx,Default Response Set,Anonymous,,,129.59.230.89,0,2/25/16 12:34,2/25/16 13:20,1,1,1,0,0,64.251,0,1,,,,,,,400,1,16.698,29.49,31.375,3,1,9,9,If my other group members choose to contribute 4 dollars as well then that money will be doubled so I figured that each member of my team would most likely choose that offer,1,6,4,6,6,7,6,5,8,5,6,4,4,5,6,6,4,7,6,7,6,7,8,8,7,5,4,7,7,4,3,5,5,2,0,9,0,0,4,7,2,3,3,2,2,How different people think when it comes to money and also how much trust comes into place when working with people you don't know,no,4,3,4,5,75,1,"U.S. Pinson, Alabama",1,36.14729309,-86.77700043,-1
R_2cclJmqMxq0mqbY,Default Response Set,Anonymous,,,129.59.230.63,0,4/27/16 11:36,4/27/16 12:16,1,1,1,0,0,48.163,0,1,,,,,,,400,1,22.467,22.467,26.773,1,1,9,1,"If everyone contributes all of their money, then the group as a whole will earn more money than if everyone just kept what they were given.  I am hoping that the others in the group would also use this rationale to contribute all of their money.",1,7,7,9,5,7,7,8,5,6,8,5,8,8,9,6,2,7,4,6,8,5,6,6,6,5,6,8,3,3,7,4,8,1,0,10,0,0,2,8,2,3,3,1,2,How people's personalities relate to how they look out for their own interests/the interests of a group of strangers.,no,2,6,2,6,74,2,"Atlanta, GA, US",0,36.14729309,-86.77700043,-1
R_2CcPJ3CYlryErZz,Default Response Set,Anonymous,,,129.59.231.190,0,3/21/16 12:09,3/21/16 12:54,1,1,1,0,0,56.133,0,1,,,,,,,0,1,70.935,72.525,74.017,2,1,9,1,"It looks like most of these participants are college students so I made quite a generalization in thinking that they would choose the more egalitarian option which I would then benefit off of. Of course, I might be completely wrong but in the worst case scenario where each participant chooses 0 then I'll get $4 where as if I were the only one to choose 400 cents then I could risk gaining less. Maybe somewhere in the middle would have been more beneficial but I think in this case one of the extremes is your only option as it's really a psychological decision rather than an efficient decision. ",1,7,2,3,8,5,6,5,5,5,9,3,9,1,6,9,2,6,5,8,6,7,3,5,6,7,7,6,6,9,2,8,8,1,0,30,0,0,5,5,3,1,3,2,2,I think you wanted to see how strangers react together in a group and compare it to personality types and family backgrounds for the purpose of work environment. ,no,5,3,5,3,72,1,"Nashville, TN, USA",0,36.14729309,-86.77700043,-1
R_2CmrxJSaB6jGuyq,Default Response Set,Anonymous,,,129.59.231.137,0,3/17/16 12:31,3/17/16 13:20,1,1,1,0,0,74.569,0,1,,,,,,,150,1,34.562,34.562,36.309,1,1,9,1,"I wanted to be cooperative, therefore I didn't want to contribute nothing.  However, I didn't want to be overly cooperative with others, in case they didn't want to contribute (thus, eliminating some benefit for free riders).  $1.50 seemed like an appropriate contribution to match my goals. ",1,6,7,8,5,6,8,6,4,6,7,2,5,3,9,8,7,6,5,7,9,7,9,4,4,4,3,2,9,9,5,5,8,1,1,0,0,0,5,7,2,1,2,1,2,"The psychology behind cooperation in a team investment setting, via group contributions to a shared goal",No,7,9,4,4,66,1,"Bel Air, MD",0,36.14729309,-86.77700043,-1
R_2eXrltgvfX9F5vd,Default Response Set,Anonymous,,,129.59.230.191,0,2/25/16 12:36,2/25/16 13:19,1,1,1,0,0,45.125,0,1,,,,,,,100,1,27.387,32.514,37.837,3,1,9,1,"I chose to contribute $1 because I recognize that the other members of my group have the opportunity to not contribute any of their funds, which would make me lose money. However, if they do contribute, I will benefit from that contribution. I decided to contribute an amount that will benefit all group members a little, but will not personally harm me significantly. I am not optimistic about others' choosing to contribute, so I did not contribute as much as I could have because I wanted to protect myself.",1,8,6,4,8,9,4,8,9,8,8,7,8,3,7,8,2,7,7,8,9,8,6,5,5,5,7,8,4,4,4,6,7,1,0,20,0,1,2,6,3,1,3,1,2,"I think this study measures how much we value looking out for one another, and how much we believe others will look out for us when their own interests are at stake.",No,9,3,6,2,75,2,"Bethesda, Maryland",0,36.14729309,-86.77700043,-1
R_2EzP4sUAu1vtTPF,Default Response Set,Anonymous,,,129.59.231.137,0,2/8/16 12:09,2/8/16 12:52,1,1,1,0,0,70.282,0,1,400,1,3.175,3.175,4.697,1,,,,,,,1,9,1,The amount of money hanging on the balance wasn't big enough for me to try to bamboozle my fellow participants by not contributing. ,1,7,5,6,8,7,7,5,7,4,4,4,6,3,3,4,6,7,5,8,5,6,6,3,5,4,4,6,6,6,3,6,3,1,0,0,0,0,7,8,3,2,3,2,2,"I think that this experiment was trying to see how participants would weigh the good for the whole and the good for the self, by making us decide whether we would want to pool in our money to a common bank or keep the money for ourselves and just taking the earnings from the bank (if other people contributed at all). ",no; i was pretty sure that this experiment would turn out the way it did.,7,9,5,3,77,1,"Irvine, California, United States",1,36.14729309,-86.77700043,-1
R_2f3UfHmYMWUmidn,Default Response Set,Anonymous,,,129.59.230.63,0,3/23/16 12:08,3/23/16 12:45,1,1,1,0,0,65.52,0,1,0,1,8.181,8.181,10.456,1,,,,,,,1,9,1,I decided to risk losing money in the hope that other people would be to scared to not contribute.,1,8,4,8,9,9,6,1,8,2,4,2,1,1,7,8,6,9,9,9,5,8,9,8,9,8,3,8,4,7,3,8,8,1,0,0,0,0,2,7,2,3,3,1,2,I think it was trying to show the problems with collective action.,the questions didn't really correlate together always,4,4,6,2,78,2,"Falls Church, VA USA",0,36.14729309,-86.77700043,-1
R_2fBXn9Di3T0X8yl,Default Response Set,Anonymous,,,129.59.230.63,0,3/21/16 12:08,3/21/16 13:00,1,1,1,0,0,86.651,0,1,,,,,,,326,1,22.785,22.785,26.947,1,1,6,8,Because it i a medium value,1,8,6,8,8,8,7,7,8,7,6,7,5,5,8,7,7,7,8,6,8,8,8,7,7,5,5,6,7,7,7,6,8,3,0,0,0,0,7,9,1,2,1,2,2,The present study was trying see I can help which other when money is envolved. If I can give up a little bit money because my group.,No,4,5,5,4,55,2,Brazil,0,36.14729309,-86.77700043,-1
R_2h5pk8oe4oEdUa1,Default Response Set,Anonymous,,,129.59.231.148,0,2/11/16 12:40,2/11/16 13:27,1,1,1,0,0,45.968,0,1,,,,,,,320,1,16.492,16.492,24.053,1,1,9,1,"If everyone were to contribute all of their $4, the group as a whole would earn the most. Assuming that everyone else wants to maximize their profits as well, it would be smart to put in at least some money. I was optimistic that others would be trusting in the other participants and put in money in order to get a greater amount for themselves. I didn't want to give it all away though, in case the other group members did not follow the same train of thought that I did.",1,9,6,9,3,9,5,9,7,6,9,9,9,1,9,6,5,8,2,9,9,9,9,9,3,1,9,4,8,7,9,5,2,1,0,0,0,0,7,10,1,3,1,2,2,"I think that this study was trying to show how people act with others, given that the others were complete strangers. Can you trust a group of people you've never met to put the good of the entire group above the good of just themselves? The more money that a person was willing to put into the community pool, the more likely they were to trust that the other people in their group would do the same. The individual had to come to two conclusions before deciding upon how much to put in to the pool: how much could the others in the group be trusted/how much would they put in, and following that, should they look after their own interests or do what would be best for the group as a whole.",no,6,9,5,2,78,1,"Port Washington, New York, USA",0,36.14729309,-86.77700043,-1
R_2nsHvP2zUmwnu3H,Default Response Set,Anonymous,,,129.59.231.211,0,2/11/16 12:47,2/11/16 13:23,1,1,1,0,0,81.26,0,1,,,,,,,320,1,16.735,28.911,53.697,2,1,9,1,I wanted the contribution overall to be higher but was hesitant to contribute all of it in the chance that someone wouldn't contribute at all.,1,9,7,8,7,7,7,6,5,2,6,4,7,3,7,4,6,6,7,8,7,7,7,8,5,3,2,3,6,4,5,7,7,3,1,3,0,1,6,8,1,2,3,2,2,The study seems to be testing whether someone's personality or tendency to trust others affects their interactions with money especially if there's an added incentive to not cooperate. ,No,9,4,2,4,75,2,"Alpharetta, GA USA",2,36.14729309,-86.77700043,-1
R_2nun4qG0J2lcx3T,Default Response Set,Anonymous,,,129.59.231.190,0,3/14/16 12:12,3/14/16 12:48,1,1,1,0,0,78.593,0,1,400,1,2.834,2.834,4.314,1,,,,,,,1,9,1,"I chose to contribute 400 cents somewhat irrationally. I'm an econ major and recognize this in game theory, and I know people are inherently greedy when presented with this choice. However, I am optimistic that the others may realize this and also contribute their money. Or, alternately, everyone will keep their 400 cents so in the end my decision will hurt them.",1,8,7,6,9,6,8,7,5,2,5,2,6,2,4,8,6,6,7,3,8,2,8,9,6,2,3,5,7,3,1,2,3,2,0,10,0,1,6,8,3,3,1,2,2,"I think the study is trying to find and association between greed, perspective and cooperation. To me, there's a strong link between the tendency to be greedy and a tendency to view the world in a cautious and pessimistic way. There's also a link between optimism, seeing the best in people, and being willing to cooperate. I think by answering personality-based questions and coordinating them with data, you're able to see that connection in practice to prove a hypothesis.",None,9,2,7,3,75,2,"Knoxville, Tennessee",1,36.14729309,-86.77700043,-1
R_2QPMwThdGjYw7Vi,Default Response Set,Anonymous,,,129.59.230.184,0,2/15/16 12:25,2/15/16 12:49,1,1,1,0,0,69.412,0,1,301,1,11.469,11.469,13.024,1,,,,,,,1,9,1,"I contributed 3/4 of my amount, so the majority of my money went to the group as a whole, but I did not contribute the 1/4 as risk management-- a ""just in case"" security. ",1,9,6,9,2,6,8,7,6,2,2,5,2,1,5,4,7,9,9,9,9,6,9,6,7,6,5,7,6,5,8,5,9,1,1,1,0,1,4,5,2,3,1,1,2,"I think the present study was trying to show the effect that trust and the role of the general public/ strangers has on one's decision making skills. It looks at the personal gains and losses involvig money, a motivator, working in a group.","I somewhat suspect the less you gave, in general the less you will receive, and that if you kept all of the money you wouldn't have it. ",3,6,5,4,74,2,"Charleston, SC USA",0,36.14729309,-86.77700043,-1
R_2rl2PqEQTssz98G,Default Response Set,Anonymous,,,129.59.230.113,0,3/17/16 12:35,3/17/16 13:18,1,1,1,0,0,43.373,0,1,400,1,8.495,8.495,13.801,1,,,,,,,1,9,9,"I think it is best to always contribute the max amount of money as it increases the odds of the whole group receiving a higher payout. The Prisoners Dilema is a though experiment that involved a similar idea of co-operation without knowledge. Even though it advocates for the inverse of contributing all of your money, it discusses the merits and cons of each possible action.",1,6,5,7,8,7,4,6,6,3,5,3,5,3,5,6,3,6,3,7,6,6,6,4,7,2,4,5,5,3,3,9,7,1,0,0,0,0,6,9,3,2,1,2,2,I think it was trying to show individuals ability to co-operate with each other in an environemnt where  the have a personal stake in the experiment (the payout) that is at risk. ,No,5,3,5,3,77,1,"Weston, Florida",0,36.14729309,-86.77700043,-1
R_2ru8JV2phRTfsMQ,Default Response Set,Anonymous,,,129.59.231.137,0,4/14/16 12:34,4/14/16 13:11,1,1,1,0,0,33.17,0,1,,,,,,,400,1,10.582,15.709,17.504,2,1,9,8,i am interested in seeing how others respond to this,1,9,4,9,7,9,9,9,9,1,5,1,5,1,2,9,9,9,9,9,9,7,9,2,9,8,6,5,6,5,9,9,6,1,5,8,0,0,8,10,1,2,1,1,2,this study shows how others can be trusted to keep or recieve,i have no doubts. ,2,4,4,2,60,2,"nashville,tn",0,36.14729309,-86.77700043,-1
R_2rVgKQx3Wb0R3uk,Default Response Set,Anonymous,,,129.59.231.148,0,2/8/16 12:12,2/8/16 12:45,1,1,1,0,0,45.345,0,1,,,,,,,400,1,11.831,18.542,19.624,2,1,9,1,"I figured that I didn't have any of the $4 when I got here, so losing it wouldn't be too bad. Plus I wanted to choose to have the most faith in other people that they would work toward the common good. ",1,6,3,7,4,8,5,5,8,6,6,6,6,3,5,3,6,7,7,7,8,7,7,8,6,5,7,8,8,5,7,5,6,1,0,1,0,2,4,7,3,2,3,1,2,I think it was trying to show the degree to which people would be willing to work together with others for common good vs. thinking only about the self and the self's interests ,no,6,3,6,3,74,2,"Dallas, TX",1,36.14729309,-86.77700043,-1
R_2SAhrfoQVyMKogJ,Default Response Set,Anonymous,,,129.59.230.224,0,3/17/16 12:31,3/17/16 13:17,1,1,1,0,0,62.065,0,1,,,,,,,400,1,22.448,22.448,25.083,1,1,9,1,I am not dependent on this money. I would rather have faith all others will also contribute all their money in order for all of us to equally receive more than to be selfish.,1,4,5,7,7,5,7,6,6,3,3,6,6,1,6,1,7,8,6,7,6,7,8,6,7,5,3,8,6,5,7,3,8,2,0,1,0,0,6,7,3,1,3,1,2,"I think the study was trying to show how groups tend to interact when the decision that needs to be made involves personal stakes rather that simply the good of the group as a whole. It showed this by making us have to think not only about whether or not we would put ourselves or the group first, and also making us consider what our other partners may be thinking, without us actually being able to read their minds. ",no,5,4,4,3,75,2,"Miami Beach, FL",1,36.14729309,-86.77700043,-1
R_2SBOGP40w7XlD9f,Default Response Set,Anonymous,,,129.59.230.175,0,2/15/16 12:32,2/15/16 12:54,1,1,1,0,0,62.129,0,1,,,,,,,400,1,3.477,3.477,4.783,1,1,9,1,"The end goal of the project is in everyone's best interest.  By being greedy on the front end, you are inhibiting progress, and in turn most likely causing yourself more trouble than its worth.  If you have more resources at the team's disposal to complete the project, it will be finished quicker and end up having less opportunity cost by wasting any time you would need to compensate for the less funds supplied on the front end to complete the project.  Plus, selfish people aren't fun. ",1,6,7,6,6,7,8,7,6,4,6,5,7,3,7,6,5,8,7,7,8,7,6,4,7,6,6,2,6,6,4,2,7,1,0,6,0,0,6,8,1,3,1,1,2,"I believe the study is trying to show whether the consistent decrease in social interaction, greed, and privacy is affecting people's outlook on the world.  Whether the level of trust in your neighbor is there like in past generations.  I think that there is more of an effort for self promotion and less trust in each other for the common good of society than in the past.  The constant increase in social media has caused an increased level of cynicism in society that has led to a decrease level in trusting others to do the right thing.  I think this study is about that and how the constant negativity in the news, social media and everywhere else is leading us down a dangerous path of selfishness and inability to see the common goal of society.  I may be looking too deep into this but that is what I see.  ","I have suspicions that when people are left anonymous to answer questions, they will say that they would contribute to the common goal (project), but given a real life circumstance, I believe the answers would be much different.  ",2,6,5,3,65,1,"Nashville, Tennessee, US",0,36.14729309,-86.77700043,-1
R_2tG8N4nBaioIDsM,Default Response Set,Anonymous,,,129.59.230.244,0,2/8/16 12:13,2/8/16 12:48,1,1,1,0,0,109.202,0,1,,,,,,,,1,0,0,26.02,0,1,9,1,"I contributed half of my money.  / Donating all: worst case: I receive $1, best case: I receive $8 / Donating none: worst case: I receive $4, best case: I receive $10 / Donating half: worst case: I receive $3, best case: I receive $9 /  / By not donating all of my money, I mitigate the worst case risk while affecting the best case only slightly.",1,8,7,8,7,6,7,9,6,6,7,7,5,2,6,6,5,5,5,6,7,6,6,6,6,2,4,6,4,7,4,5,5,2,0,15,0,1,6,7,3,2,2,1,2,"something about selfishness/selflessness. honestly, I don't know much about sociology/psychology.",no,2,5,2,6,74,1,"Pikeville, KY",0,36.14729309,-86.77700043,-1
R_2VKOHyrPwbUluRK,Default Response Set,Anonymous,,,129.59.231.148,0,2/15/16 12:22,2/15/16 12:51,1,1,1,0,0,577.62,0,1,,1,0,0,10.784,0,,,,,,,1,9,1,"I have no clue of what amount others will contribute, but I still want to get some payoff so I chose to contribute a few cents. If no one contributes i'd still get some payoff at least. That would be better than nobody in my group( including me) contributes.",1,7,5,9,5,9,4,7,8,3,8,7,7,8,7,4,2,6,6,6,8,8,6,5,7,2,3,5,8,8,4,7,9,1,0,1,0,0,7,8,1,1,3,2,2,"It tries to show how an individual trusts and thinks of others in a competitive environment where they can reap benefits from competition. Though investigating what amount an individual in this experiment contributes to the group, the experiment explores how this indivudual thinks of others.",no.,6,2,5,4,74,2,"Wuhan, China",0,36.14729309,-86.77700043,-1
R_2VNGqEZw4vIXEwF,Default Response Set,Anonymous,,,129.59.230.224,0,4/4/16 12:12,4/4/16 12:43,1,1,1,0,0,43.562,0,1,45,1,6.42,11.347,13.686,2,,,,,,,1,9,1,"Its game theory from Economics, everyone hopes that they will contribute the most but in reality that usually doesn't happen",1,7,4,7,9,9,3,6,8,7,9,8,5,3,8,4,3,7,7,9,7,3,8,9,9,7,8,8,5,4,8,9,9,1,0,5,0,0,3,7,3,3,3,1,2,It was a study on mixing game theory and about the current generation and how the current generation is more cut throat than generations before,no,5,2,4,2,75,2,"TN, United States",0,36.14729309,-86.77700043,-1
R_2Vx18aKGuKxW82v,Default Response Set,Anonymous,,,129.59.230.191,0,4/4/16 12:13,4/4/16 12:49,1,1,1,0,0,58.272,0,1,,,,,,,400,1,7.152,21.206,38.547,2,1,9,8,"According to prisoner's dilemma and stag hunt type game theories, picking something other than win-win for both sides usually results in a loss on both sides. Although i doubt that many people in this room are familiar with gam theory, I think that people would wish to maximize their earnings, while still being skeptical of the other 3 in the group.",1,7,8,8,7,7,5,6,7,6,7,3,4,6,7,6,4,7,7,7,9,7,9,7,9,5,6,7,6,5,5,3,2,1,7,7,0,1,8,9,3,3,3,2,2,"Trying to determine a game theory when it came to money, especially when real money is on the table. Although game theory models deceivingly portray a 25% split among the four options- ""win-win"", 2 ""win-lose"", ""lose-lose"", when it comes to increments and money, things can change in unexpected ways",no,4,6,3,4,78,2,"La Canada, CA",1,36.14729309,-86.77700043,-1
R_2WInPh7lmMSCDJh,Default Response Set,Anonymous,,,129.59.231.148,0,2/22/16 12:15,2/22/16 12:42,1,1,1,0,0,41.896,0,1,111,1,10.368,10.368,15.274,1,,,,,,,1,9,1,I wanted to contribute something but only a small portion of what I had because contributing more money causes a greater loss.,1,9,7,8,7,5,6,8,6,9,5,7,3,3,5,6,2,7,2,6,5,2,6,5,4,1,2,8,3,5,2,5,2,1,0,6,0,1,6,8,3,1,1,1,2,I think it was trying to show some correlation between individualistic or community-centered attitudes and how much money I contributed.,no,4,3,5,3,76,2,"United States, Tennessee",0,36.14729309,-86.77700043,-1
R_2y2CXPzy6d1WAQg,Default Response Set,Anonymous,,,129.59.230.90,0,3/23/16 12:11,3/23/16 12:46,1,1,1,0,0,47.291,0,1,,,,,,,,1,0,0,49.171,0,1,9,1,"I thought that the most I could contribute is 4$, and the least I can contribute is 0$. If everyone put in 4$ then we would all double our money, but if people put any less than that, the person that puts in more money than the others loses money. So, I just went with the average between the most and least you can donate so that I do not get a significant loss or a significant increase, but a safe increase. ",1,6,8,8,7,7,6,6,7,5,7,4,7,7,6,7,6,8,7,7,9,7,8,5,7,3,2,6,6,7,4,7,7,2,0,0,0,0,6,8,3,3,3,1,2,"It was showing how a person deals with co-workers when the person is unsure of their motives or reasoning. This can help people work better in an environment where they do not know their surroundings as well. For example, when someone first shows up at a job, they feel like an outsider and does not know the people they are interacting with or their motives.",no,4,2,5,2,78,1,"Kansas City, Kansas",0,36.14729309,-86.77700043,-1
R_2YM5nQhuhAdNtjR,Default Response Set,Anonymous,,,129.59.230.139,0,2/18/16 12:40,2/18/16 13:16,1,1,1,0,0,53.87,0,1,,,,,,,400,1,47.183,47.183,48.705,1,1,9,1,"I'm already going to earn some money for being here. I decided that withholding my money from the group fund, while potentially earning me more money, isn't necessarily that significant of an increase over what I could receive by splitting it all evenly. I decided to try and maximize the money everyone would receive rather than just work to try and maximize my own.",1,6,5,9,8,7,5,9,6,6,8,6,7,3,8,8,4,7,7,5,7,7,8,7,7,2,2,7,7,4,4,3,6,3,1,0,0,0,6,9,1,2,1,2,2,"I think it was trying to show how group mindset varies between trying to focus on what's best for the group compared to focusing on what's best for the individual. It is trying to show that there are pros and cons to both situations. Doing what's best for the group will ensure that everyone leaves relatively satisfied, but with less money. Doing what's best for the individual will prevent others from getting as much money, but you will leave with the most. The study also seemed to emphasize that the members of the group were anonymous and strangers to you, so you didn't necessarily have any personal ties that would cause you to do what is best for the group.",no,6,2,5,3,75,1,"Dayton, Ohio, USA",0,36.14729309,-86.77700043,-1
R_2YnCvb9EqpUDEKd,Default Response Set,Anonymous,,,129.59.230.89,0,3/17/16 12:32,3/17/16 13:18,1,1,1,0,0,34.802,0,1,,,,,,,400,1,17.315,17.315,18.677,1,1,9,1,"I personally believe that people understand the benefits of contribution. Keeping 4 dollars to yourself is useful but the prospect of adding 10 dollars is much more useful. While I could lose out on money, I believe that the other members of the group would feel the same way and contribute 75% to 100% of their money, just like myself. ",1,7,2,6,5,8,1,5,8,4,2,6,2,4,7,4,3,7,6,7,8,8,9,5,8,2,6,8,3,7,8,5,3,1,0,0,0,0,9,10,1,3,3,2,2,"I think the study was trying to find a relationship between a personal sense of competition/cooperation and the effects on tasks. Via the questions and the task, the study would reveal if more self-proclaimed competitive people keep more money or more self-proclaimed cooperative people contribute more money. ",no,5,3,4,4,77,1,"Marietta, Georgia, USA",0,36.14729309,-86.77700043,-1
R_2YRlrmUt4gIoE2e,Default Response Set,Anonymous,,,129.59.230.63,0,4/4/16 12:10,4/4/16 12:44,1,1,1,0,0,58.838,0,1,,,,,,,300,1,10.359,16.965,22.016,2,1,9,1,"I ""like"" to believe that everyone else in the study will do the best for all of us (donate all their money) but I'm not confident they will.  / As a result, I figured the best thing to do would be to donate 3/4 of my money, potentially only getting back 1.50 if no one else goes in, and then I'd still have my $1 no matter what. ",1,8,4,9,9,8,5,7,8,6,8,7,7,2,9,7,6,7,8,7,8,8,8,5,5,2,4,6,6,6,3,6,7,3,0,10,0,2,8,9,3,2,2,2,2,"How people decide how much trust to put in others, and what processes are going on that determine the level of trust. ",no,5,2,5,2,66,1,"Georgetown, TX",0,36.14729309,-86.77700043,-1
R_2YSnPTN44cx66Ge,Default Response Set,Anonymous,,,129.59.230.89,0,2/22/16 12:14,2/22/16 12:46,1,1,1,0,0,51.729,0,1,,,,,,,400,1,16.572,16.572,20.839,1,1,9,1,"If everyone contributes there full four dollars to the group fund, the group as a whole will benefit the most. I trust the fellow members of the group will also realize this is the most beneficial decision for everyone, and will thus also contribute their full amount so that everyone can double their money.",1,7,1,8,8,6,6,7,5,6,7,6,4,6,7,8,3,6,6,7,5,7,7,8,5,4,4,7,7,6,4,7,8,1,1,1,0,0,6,7,3,2,3,2,2,"I think the study is trying to determine to what extent people make decisions for their own self interest versus the interest of a group that they belong to. If the subject kept all or most of the 4 dollars, then they are acting in their own interest, while if they gave up all or most of the money to the group, then they were putting the group's interest over their own.",no,7,9,6,2,77,1,"Baton Rouge, Louisiana",0,36.14729309,-86.77700043,-1
R_2ZKtl484uZyQpLl,Default Response Set,Anonymous,,,129.59.231.148,0,4/14/16 12:35,4/14/16 13:09,1,1,1,0,0,24.402,0,1,275,1,7.688,7.688,9.58,1,,,,,,,1,9,9,"I'd rather have an extra bit of money than no money at all for myself, but I'd still like to contribute to the group overall.",1,7,4,9,9,9,8,7,7,7,7,7,6,7,7,7,2,3,3,6,5,4,5,3,6,2,2,4,3,4,4,4,6,1,0,0,0,0,7,8,3,1,2,2,2,I think this study was probably trying to show a relationship between competitiveness and individuality and behavior in a group setting that requires giving something up. It was trying to show it through our answers to the personality questions and the amount we placed into the group pot,No,6,2,6,2,77,1,"Baltimore, MD, USA",0,36.14729309,-86.77700043,-1
R_2zNrgbPyYcfhp1E,Default Response Set,Anonymous,,,129.59.231.148,0,3/17/16 12:33,3/17/16 13:19,1,1,1,0,0,55.044,0,1,240,1,10.752,10.752,12.842,1,,,,,,,1,9,1,"I wanted to put some money into the ""group effort"" so that as a whole we can all earn some more, but with the possibility that not everyone donates all 400 cents, I decided to keep some so that I won't lose too much money at the same time.",1,8,2,8,8,3,4,5,4,7,6,8,7,6,6,7,3,8,7,7,8,5,9,6,5,3,6,7,7,8,7,7,9,2,0,1,0,0,5,7,2,1,1,1,2,"I think using money as a motivating factor, the study tried to determine how much weight I put on individual interest versus group interest. The questions following the initial prompt further looked into this.","After choosing how much money to distribute, the study made me wonder whether other people in my group would know how much money I would donate versus keep.",5,3,2,5,74,2,"Seoul, South Korea",1,36.14729309,-86.77700043,-1
R_2ZQ4r5JwgQQpH4P,Default Response Set,Anonymous,,,129.59.230.184,0,2/18/16 12:40,2/18/16 13:11,1,1,1,0,0,42.602,0,1,400,1,4.496,4.496,7.739,1,,,,,,,1,9,1,"Because I don't want to be the only person in the group who ruins the game for the other people. I want us all to be the best off as possible, so I donated all of the money I had in my pot. Also, if I keep the money and also someone else keeps all of their money that's not good.",1,9,9,8,8,9,4,6,9,5,5,4,3,2,3,2,8,6,6,5,6,8,8,2,3,3,4,4,5,3,5,6,7,1,2,5,0,1,7,9,1,2,3,2,2,It was trying to show maybe our individualistic versus socialistic leanings? If I am looking out for myself exclusively I will do something different than if I am looking out for the other people in my group first and foremost. Also trying to test the general climate we have sensed in the world of individualistic versus community-based values systems.,Even though I put in all of my money I am now after the questions doubting that the others did as well. ,5,5,3,5,77,2,"Jacksonville, FL, USA",1,36.14729309,-86.77700043,-1
R_32JxVYJd6YQctJu,Default Response Set,Anonymous,,,129.59.230.191,0,2/8/16 12:11,2/8/16 12:51,1,1,1,0,0,69.875,0,1,,,,,,,200,1,23.811,23.811,25.102,1,1,9,1,"I wanted to contribute to the team as a whole and at the same time benefit myself. So, 200 was the middle amount that I think can benefit both the team and myself.",1,7,8,9,4,7,5,3,7,3,6,6,2,4,5,4,7,6,5,8,9,5,9,5,6,7,7,6,8,6,9,9,8,1,1,2,0,0,3,7,3,2,3,2,2,I think the study is trying to show how a certain type of person would affect others around them and how the surrounding affects them. Giving a situation where I have to decide to benefit myself more or benefit the others is a way to see it. The questions after was to analyze what kind of a person I am.,no,6,5,2,4,75,2,Malaysia,0,36.14729309,-86.77700043,-1
R_338QPzAcyeDAUdk,Default Response Set,Anonymous,,,129.59.231.199,0,2/8/16 12:14,2/8/16 12:46,1,1,1,0,0,43.547,0,1,,,,,,,100,1,21.779,26.914,30.981,2,1,9,2,Contributing a smaller amount was less risky and had the possibility for a higher payout for me personally.,1,9,6,9,9,8,6,9,8,8,9,9,5,5,8,9,2,7,6,9,7,5,7,7,6,6,2,7,5,4,7,6,7,1,0,6,0,1,3,9,3,2,1,1,2,I think the study was determining how a person's competitive nature affected their decisions about whether to help a group or help themselves.,No,5,3,4,4,75,2,"Abingdon, VA, USA",0,36.14729309,-86.77700043,-1
